result_key,surface_power [wh],runtime [sec]
rectangle_45_c2m,12119.307999999997,65.38
rectangle_50_a1,4632.71,0.02
rectangle_50_a2,8247.63,0.16
rectangle_50_a3,12440.94,1.31
rectangle_50_a4,18514.0,1.3
rectangle_50_b1,15993.89,1.1
rectangle_50_b2,15477.47,98.15
rectangle_50_c1s,2587.0,1.43
rectangle_50_c1c,2586.0,1.43
rectangle_50_c1m,11966.547999999995,1.43
rectangle_50_c1s,2587.0,65.87
rectangle_50_c1c,2586.0,65.87
rectangle_50_c1m,11966.547999999995,65.87
rectangle_50_c2s,2587.0,1.16
rectangle_50_c2c,2586.0,1.16
rectangle_50_c2m,11966.547999999995,1.16
rectangle_50_c2s,2587.0,65.92
rectangle_50_c2c,2586.0,65.92
rectangle_50_c2m,11966.547999999995,65.92
rectangle_55_a1,4211.56,0.02
rectangle_55_a2,7896.67,0.16
rectangle_55_a3,12171.4,1.31
rectangle_55_a4,17699.07,1.29
rectangle_55_b1,15793.34,1.08
rectangle_55_b2,14608.84,97.27
rectangle_55_c1s,2587.0,1.31
rectangle_55_c1c,2586.0,1.31
rectangle_55_c1m,11814.068000000001,1.31
rectangle_55_c1s,2587.0,66.35
rectangle_55_c1c,2586.0,66.35
rectangle_55_c1m,11814.068000000001,66.35
rectangle_55_c2s,2587.0,1.19
rectangle_55_c2c,2586.0,1.19
rectangle_55_c2m,11814.068000000001,1.19
rectangle_55_c2s,2587.0,64.81
rectangle_55_c2c,2586.0,64.81
rectangle_55_c2m,11814.068000000001,64.81
rectangle_60_a1,3790.4,0.02
rectangle_60_a2,3790.4,0.16
rectangle_60_a3,10099.31,1.3
rectangle_60_a4,15281.63,1.31
rectangle_60_b1,12910.43,1.08
rectangle_60_b2,13017.72,101.71
rectangle_60_c1s,2587.0,1.64
rectangle_60_c1c,2586.0,1.64
rectangle_60_c1m,9638.557999999992,1.64
rectangle_60_c1s,2587.0,67.52
rectangle_60_c1c,2586.0,67.52
rectangle_60_c1m,9638.557999999992,67.52
rectangle_60_c2s,2587.0,1.15
rectangle_60_c2c,2586.0,1.15
rectangle_60_c2m,9638.557999999992,1.15
rectangle_60_c2s,2587.0,65.28
rectangle_60_c2c,2586.0,65.28
rectangle_60_c2m,9638.557999999992,65.28
rectangle_65_a1,3369.25,0.02
rectangle_65_a2,3369.25,0.16
rectangle_65_a3,9796.08,1.3
rectangle_65_a4,13927.62,1.29
rectangle_65_b1,12659.74,1.08
rectangle_65_b2,11302.6,103.48
rectangle_65_c1s,2587.0,1.45
rectangle_65_c1c,2586.0,1.45
rectangle_65_c1m,9449.007999999994,1.45
rectangle_65_c1s,2587.0,66.86
rectangle_65_c1c,2586.0,66.86
rectangle_65_c1m,9449.007999999994,66.86
rectangle_65_c2s,2587.0,1.17
rectangle_65_c2c,2586.0,1.17
rectangle_65_c2m,9449.007999999994,1.17
rectangle_65_c2s,2587.0,65.76
rectangle_65_c2c,2586.0,65.76
rectangle_65_c2m,9449.007999999994,65.76
rectangle_70_a1,2641.49,0.02
rectangle_70_a2,2641.49,0.16
rectangle_70_a3,5009.56,1.31
rectangle_70_a4,12587.4,1.3
rectangle_70_b1,12226.55,1.09
rectangle_70_b2,9877.27,99.94
rectangle_70_c1s,2587.0,1.52
rectangle_70_c1c,2586.0,1.52
rectangle_70_c1m,9260.208,1.52
rectangle_70_c1s,2587.0,66.26
rectangle_70_c1c,2586.0,66.26
rectangle_70_c1m,9260.208,66.26
rectangle_70_c2s,2587.0,1.15
rectangle_70_c2c,2586.0,1.15
rectangle_70_c2m,9260.208,1.15
rectangle_70_c2s,2587.0,65.78
rectangle_70_c2c,2586.0,65.78
rectangle_70_c2m,9260.208,65.78
rectangle_75_a1,1940.69,0.02
rectangle_75_a2,1940.69,0.16
rectangle_75_a3,1940.69,1.31
rectangle_75_a4,10230.41,1.31
rectangle_75_b1,8906.84,1.1
rectangle_75_b2,8210.23,98.87
rectangle_75_c1s,242.0,1.31
rectangle_75_c1c,243.0,1.31
rectangle_75_c1m,6935.627999999996,1.31
rectangle_75_c1s,242.0,65.59
rectangle_75_c1c,243.0,65.59
rectangle_75_c1m,6935.627999999996,65.59
rectangle_75_c2s,242.0,1.17
rectangle_75_c2c,243.0,1.17
rectangle_75_c2m,6935.627999999996,1.17
rectangle_75_c2s,242.0,65.85
rectangle_75_c2c,243.0,65.85
rectangle_75_c2m,6935.627999999996,65.85
rectangle_80_a1,1347.7,0.02
rectangle_80_a2,1347.7,0.17
rectangle_80_a3,1347.7,1.31
rectangle_80_a4,9339.55,1.29
rectangle_80_b1,5510.12,1.08
rectangle_80_b2,6174.13,96.41
rectangle_80_c1s,200.0,1.5
rectangle_80_c1c,201.0,1.5
rectangle_80_c1m,4537.358000000004,1.5
rectangle_80_c1s,200.0,65.71
rectangle_80_c1c,201.0,65.71
rectangle_80_c1m,4537.358000000004,65.71
rectangle_80_c2s,200.0,1.17
rectangle_80_c2c,201.0,1.17
rectangle_80_c2m,4537.358000000004,1.17
rectangle_80_c2s,200.0,64.69
rectangle_80_c2c,201.0,64.69
rectangle_80_c2m,4537.358000000004,64.69
rectangle_85_a1,862.53,0.02
rectangle_85_a2,862.53,0.16
rectangle_85_a3,862.53,1.3
rectangle_85_a4,5699.87,1.29
rectangle_85_b1,862.53,1.08
rectangle_85_b2,4651.17,99.54
rectangle_85_c1s,155.0,1.4
rectangle_85_c1c,155.0,1.4
rectangle_85_c1m,1182.3000000000018,1.4
rectangle_85_c1s,155.0,65.05
rectangle_85_c1c,155.0,65.05
rectangle_85_c1m,1182.3000000000018,65.05
rectangle_85_c2s,155.0,1.15
rectangle_85_c2c,155.0,1.15
rectangle_85_c2m,1182.3000000000018,1.15
rectangle_85_c2s,155.0,65.05
rectangle_85_c2c,155.0,65.05
rectangle_85_c2m,1182.3000000000018,65.05
rectangle_90_a1,485.17,0.02
rectangle_90_a2,485.17,0.16
rectangle_90_a3,485.17,1.33
rectangle_90_a4,2293.77,1.31
rectangle_90_b1,485.17,1.12
rectangle_90_b2,2945.84,100.69
rectangle_90_c1s,114.0,1.29
rectangle_90_c1c,114.0,1.29
rectangle_90_c1m,874.1039999999985,1.29
rectangle_90_c1s,114.0,66.42
rectangle_90_c1c,114.0,66.42
rectangle_90_c1m,874.1039999999985,66.42
rectangle_90_c2s,114.0,1.21
rectangle_90_c2c,114.0,1.21
rectangle_90_c2m,874.1039999999985,1.21
rectangle_90_c2s,114.0,67.28
rectangle_90_c2c,114.0,67.28
rectangle_90_c2m,874.1039999999985,67.28
triangle_10_a1,26322.23,0.02
triangle_10_a2,26322.23,0.17
triangle_10_a3,25736.3,1.34
triangle_10_a4,23978.5,1.34
triangle_10_b1,25392.18,1.11
triangle_10_b2,25330.17,110.64
triangle_10_c1s,1876.0,1.36
triangle_10_c1c,1874.0,1.36
triangle_10_c1m,19055.30000000001,1.36
triangle_10_c1s,1876.0,67.22
triangle_10_c1c,1874.0,67.22
triangle_10_c1m,19055.30000000001,67.22
triangle_10_c2s,1876.0,1.22
triangle_10_c2c,1874.0,1.22
triangle_10_c2m,19055.30000000001,1.22
triangle_10_c2s,1876.0,65.4
triangle_10_c2c,1874.0,65.4
triangle_10_c2m,19055.30000000001,65.4
triangle_15_a1,26322.23,0.02
triangle_15_a2,26322.23,0.16
triangle_15_a3,24935.25,1.29
triangle_15_a4,22755.7,1.29
triangle_15_b1,24906.94,1.08
triangle_15_b2,24796.86,104.87
triangle_15_c1s,1877.0,1.3
triangle_15_c1c,1875.0,1.3
triangle_15_c1m,18689.622000000007,1.3
triangle_15_c1s,1877.0,65.71
triangle_15_c1c,1875.0,65.71
triangle_15_c1m,18689.622000000007,65.71
triangle_15_c2s,1877.0,1.45
triangle_15_c2c,1875.0,1.45
triangle_15_c2m,18689.622000000007,1.45
triangle_15_c2s,1877.0,65.65
triangle_15_c2c,1875.0,65.65
triangle_15_c2m,18689.622000000007,65.65
triangle_20_a1,26322.23,0.02
triangle_20_a2,24647.48,0.16
triangle_20_a3,24513.5,1.28
triangle_20_a4,21900.88,1.28
triangle_20_b1,24408.23,1.07
triangle_20_b2,24280.63,105.27
triangle_20_c1s,1524.0,1.52
triangle_20_c1c,1521.0,1.52
triangle_20_c1m,18313.64400000001,1.52
triangle_20_c1s,1524.0,67.08
triangle_20_c1c,1521.0,67.08
triangle_20_c1m,18313.64400000001,67.08
triangle_20_c2s,1524.0,1.16
triangle_20_c2c,1521.0,1.16
triangle_20_c2m,18313.64400000001,1.16
triangle_20_c2s,1524.0,65.9
triangle_20_c2c,1521.0,65.9
triangle_20_c2m,18313.64400000001,65.9
triangle_25_a1,26322.23,0.02
triangle_25_a2,24623.9,0.16
triangle_25_a3,23876.63,1.29
triangle_25_a4,20819.63,1.28
triangle_25_b1,23896.04,1.08
triangle_25_b2,23718.12,236.09
triangle_25_c1s,1525.0,1.35
triangle_25_c1c,1522.0,1.35
triangle_25_c1m,17927.35800000001,1.35
triangle_25_c1s,1525.0,66.43
triangle_25_c1c,1522.0,66.43
triangle_25_c1m,17927.35800000001,66.43
triangle_25_c2s,1525.0,1.14
triangle_25_c2c,1522.0,1.14
triangle_25_c2m,17927.35800000001,1.14
triangle_25_c2s,1525.0,65.75
triangle_25_c2c,1522.0,65.75
triangle_25_c2m,17927.35800000001,65.75
triangle_30_a1,26322.23,0.02
triangle_30_a2,24600.32,0.16
triangle_30_a3,23429.42,1.28
triangle_30_a4,20536.6,1.27
triangle_30_b1,23124.39,1.08
triangle_30_b2,23185.89,100.67
triangle_30_c1s,1174.0,1.53
triangle_30_c1c,1170.0,1.53
triangle_30_c1m,17345.391000000003,1.53
triangle_30_c1s,1174.0,65.2
triangle_30_c1c,1170.0,65.2
triangle_30_c1m,17345.391000000003,65.2
triangle_30_c2s,1174.0,1.27
triangle_30_c2c,1170.0,1.27
triangle_30_c2m,17345.391000000003,1.27
triangle_30_c2s,1174.0,67.52
triangle_30_c2c,1170.0,67.52
triangle_30_c2m,17345.391000000003,67.52
triangle_35_a1,26322.23,0.02
triangle_35_a2,24576.74,0.17
triangle_35_a3,22970.88,1.46
triangle_35_a4,19829.0,1.44
triangle_35_b1,22831.24,1.1
triangle_35_b2,22590.2,109.38
triangle_35_c1s,1176.0,1.49
triangle_35_c1c,1171.0,1.49
triangle_35_c1m,17123.96,1.49
triangle_35_c1s,1176.0,66.16
triangle_35_c1c,1171.0,66.16
triangle_35_c1m,17123.96,66.16
triangle_35_c2s,1176.0,1.23
triangle_35_c2c,1171.0,1.23
triangle_35_c2m,17123.96,1.23
triangle_35_c2s,1176.0,67.29
triangle_35_c2c,1171.0,67.29
triangle_35_c2m,17123.96,67.29
triangle_40_a1,5093.35,0.02
triangle_40_a2,15707.79,0.17
triangle_40_a3,14646.35,1.41
triangle_40_a4,11249.73,1.35
triangle_40_b1,15707.79,1.16
triangle_40_b2,15598.28,108.47
triangle_40_c1s,491.0,1.42
triangle_40_c1c,491.0,1.42
triangle_40_c1m,11752.524000000005,1.42
triangle_40_c1s,491.0,66.15
triangle_40_c1c,491.0,66.15
triangle_40_c1m,11752.524000000005,66.15
triangle_40_c2s,491.0,1.24
triangle_40_c2c,491.0,1.24
triangle_40_c2m,11752.524000000005,1.24
triangle_40_c2s,491.0,65.73
triangle_40_c2c,491.0,65.73
triangle_40_c2m,11752.524000000005,65.73
triangle_45_a1,4810.39,0.02
triangle_45_a2,15566.31,0.16
triangle_45_a3,14490.72,1.29
triangle_45_a4,11048.82,1.34
triangle_45_b1,15566.31,1.09
triangle_45_b2,15455.33,103.45
triangle_45_c1s,463.0,1.41
triangle_45_c1c,463.0,1.41
triangle_45_c1m,11644.709999999994,1.41
triangle_45_c1s,463.0,64.64
triangle_45_c1c,463.0,64.64
triangle_45_c1m,11644.709999999994,64.64
triangle_45_c2s,463.0,1.14
triangle_45_c2c,463.0,1.14
triangle_45_c2m,11644.709999999994,1.14
triangle_45_c2s,463.0,64.2
triangle_45_c2c,463.0,64.2
triangle_45_c2m,11644.709999999994,64.2
triangle_50_a1,4527.42,0.02
triangle_50_a2,15424.83,0.16
triangle_50_a3,14335.09,1.33
triangle_50_a4,10847.92,1.28
triangle_50_b1,15424.83,1.08
triangle_50_b2,15273.47,99.9
triangle_50_c1s,435.0,1.46
triangle_50_c1c,435.0,1.46
triangle_50_c1m,11537.022000000004,1.46
triangle_50_c1s,435.0,67.86
triangle_50_c1c,435.0,67.86
triangle_50_c1m,11537.022000000004,67.86
triangle_50_c2s,435.0,1.2
triangle_50_c2c,435.0,1.2
triangle_50_c2m,11537.022000000004,1.2
triangle_50_c2s,435.0,66.48
triangle_50_c2c,435.0,66.48
triangle_50_c2m,11537.022000000004,66.48
triangle_55_a1,4244.46,0.02
triangle_55_a2,13443.53,0.16
triangle_55_a3,13517.12,1.31
triangle_55_a4,10426.24,1.31
triangle_55_b1,13706.36,1.1
triangle_55_b2,14052.42,101.99
triangle_55_c1s,406.0,1.66
triangle_55_c1c,406.0,1.66
triangle_55_c1m,10239.995999999997,1.66
triangle_55_c1s,406.0,66.74
triangle_55_c1c,406.0,66.74
triangle_55_c1m,10239.995999999997,66.74
triangle_55_c2s,406.0,1.16
triangle_55_c2c,406.0,1.16
triangle_55_c2m,10239.995999999997,1.16
triangle_55_c2s,406.0,65.98
triangle_55_c2c,406.0,65.98
triangle_55_c2m,10239.995999999997,65.98
triangle_60_a1,3961.5,0.02
triangle_60_a2,9551.68,0.16
triangle_60_a3,12011.36,1.34
triangle_60_a4,8433.64,1.34
triangle_60_b1,12746.07,1.08
triangle_60_b2,12754.94,107.96
triangle_60_c1s,378.0,1.38
triangle_60_c1c,378.0,1.38
triangle_60_c1m,9514.907999999996,1.38
triangle_60_c1s,378.0,65.86
triangle_60_c1c,378.0,65.86
triangle_60_c1m,9514.907999999996,65.86
triangle_60_c2s,378.0,1.17
triangle_60_c2c,378.0,1.17
triangle_60_c2m,9514.907999999996,1.17
triangle_60_c2s,378.0,66.58
triangle_60_c2c,378.0,66.58
triangle_60_c2m,9514.907999999996,66.58
triangle_65_a1,3678.53,0.02
triangle_65_a2,9339.46,0.16
triangle_65_a3,10924.51,1.33
triangle_65_a4,7075.09,1.31
triangle_65_b1,11496.0,1.11
triangle_65_b2,11482.52,107.79
triangle_65_c1s,350.0,1.33
triangle_65_c1c,350.0,1.33
triangle_65_c1m,8571.403,1.33
triangle_65_c1s,350.0,65.69
triangle_65_c1c,350.0,65.69
triangle_65_c1m,8571.403,65.69
triangle_65_c2s,350.0,1.15
triangle_65_c2c,350.0,1.15
triangle_65_c2m,8571.403,1.15
triangle_65_c2s,350.0,65.14
triangle_65_c2c,350.0,65.14
triangle_65_c2m,8571.403,65.14
triangle_70_a1,3395.57,0.02
triangle_70_a2,7216.68,0.16
triangle_70_a3,9585.77,1.28
triangle_70_a4,6146.77,1.28
triangle_70_b1,10491.92,1.08
triangle_70_b2,10123.45,107.26
triangle_70_c1s,322.0,2.25
triangle_70_c1c,322.0,2.25
triangle_70_c1m,7813.681999999996,2.25
triangle_70_c1s,322.0,66.2
triangle_70_c1c,322.0,66.2
triangle_70_c1m,7813.681999999996,66.2
triangle_70_c2s,322.0,1.27
triangle_70_c2c,322.0,1.27
triangle_70_c2m,7813.681999999996,1.27
triangle_70_c2s,322.0,66.23
triangle_70_c2c,322.0,66.23
triangle_70_c2m,7813.681999999996,66.23
triangle_75_a1,2944.52,0.02
triangle_75_a2,6840.81,0.17
triangle_75_a3,7620.06,1.36
triangle_75_a4,4814.74,1.33
triangle_75_b1,8510.64,1.18
triangle_75_b2,8663.71,108.93
triangle_75_c1s,294.0,1.39
triangle_75_c1c,294.0,1.39
triangle_75_c1m,6415.739999999998,1.39
triangle_75_c1s,294.0,65.3
triangle_75_c1c,294.0,65.3
triangle_75_c1m,6415.739999999998,65.3
triangle_75_c2s,294.0,1.15
triangle_75_c2c,294.0,1.15
triangle_75_c2m,6415.739999999998,1.15
triangle_75_c2s,294.0,66.07
triangle_75_c2c,294.0,66.07
triangle_75_c2m,6415.739999999998,66.07
triangle_80_a1,2433.49,0.02
triangle_80_a2,2433.49,0.16
triangle_80_a3,6255.69,1.33
triangle_80_a4,4105.7,1.32
triangle_80_b1,7268.12,1.12
triangle_80_b2,7073.78,106.37
triangle_80_c1s,266.0,1.4
triangle_80_c1c,266.0,1.4
triangle_80_c1m,5620.784999999995,1.4
triangle_80_c1s,266.0,67.42
triangle_80_c1c,266.0,67.42
triangle_80_c1m,5620.784999999995,67.42
triangle_80_c2s,266.0,1.24
triangle_80_c2c,266.0,1.24
triangle_80_c2m,5620.784999999995,1.24
triangle_80_c2s,266.0,66.64
triangle_80_c2c,266.0,66.64
triangle_80_c2m,5620.784999999995,66.64
triangle_85_a1,1971.13,0.02
triangle_85_a2,1971.13,0.16
triangle_85_a3,4649.75,1.33
triangle_85_a4,3188.68,1.29
triangle_85_b1,5449.86,1.09
triangle_85_b2,5483.68,105.68
triangle_85_c1s,239.0,1.42
triangle_85_c1c,239.0,1.42
triangle_85_c1m,4384.211999999998,1.42
triangle_85_c1s,239.0,68.25
triangle_85_c1c,239.0,68.25
triangle_85_c1m,4384.211999999998,68.25
triangle_85_c2s,239.0,2.07
triangle_85_c2c,239.0,2.07
triangle_85_c2m,4384.211999999998,2.07
triangle_85_c2s,239.0,65.73
triangle_85_c2c,239.0,65.73
triangle_85_c2m,4384.211999999998,65.73
triangle_90_a1,1557.43,0.02
triangle_90_a2,1557.43,0.16
triangle_90_a3,2795.67,1.3
triangle_90_a4,2795.67,1.28
triangle_90_b1,3915.99,1.08
triangle_90_b2,3886.5,109.64
triangle_90_c1s,211.0,1.32
triangle_90_c1c,211.0,1.32
triangle_90_c1m,3339.2520000000018,1.32
triangle_90_c1s,211.0,65.15
triangle_90_c1c,211.0,65.15
triangle_90_c1m,3339.2520000000018,65.15
triangle_90_c2s,211.0,1.14
triangle_90_c2c,211.0,1.14
triangle_90_c2m,3339.2520000000018,1.14
triangle_90_c2s,211.0,64.98
triangle_90_c2c,211.0,64.98
triangle_90_c2m,3339.2520000000018,64.98
circle_10_a1,4211.56,0.02
circle_10_a2,22637.12,0.16
circle_10_a3,23668.95,1.34
circle_10_a4,24995.59,1.31
circle_10_b1,24742.9,1.09
circle_10_b2,24080.45,104.71
circle_10_c1s,2587.0,2.23
circle_10_c1c,2586.0,2.23
circle_10_c1m,18564.462000000014,2.23
circle_10_c1s,2587.0,66.81
circle_10_c1c,2586.0,66.81
circle_10_c1m,18564.462000000014,66.81
circle_10_c2s,2587.0,1.15
circle_10_c2c,2586.0,1.15
circle_10_c2m,18564.462000000014,1.15
circle_10_c2s,2587.0,65.35
circle_10_c2c,2586.0,65.35
circle_10_c2m,18564.462000000014,65.35
circle_15_a1,4073.36,0.02
circle_15_a2,18905.94,0.16
circle_15_a3,22317.43,1.3
circle_15_a4,24319.83,1.28
circle_15_b1,23143.82,1.08
circle_15_b2,22914.27,101.84
circle_15_c1s,2587.0,1.45
circle_15_c1c,2586.0,1.45
circle_15_c1m,17358.22800000001,1.45
circle_15_c1s,2587.0,65.83
circle_15_c1c,2586.0,65.83
circle_15_c1m,17358.22800000001,65.83
circle_15_c2s,2587.0,1.27
circle_15_c2c,2586.0,1.27
circle_15_c2m,17358.22800000001,1.27
circle_15_c2s,2587.0,67.21
circle_15_c2c,2586.0,67.21
circle_15_c2m,17358.22800000001,67.21
circle_20_a1,3935.17,0.02
circle_20_a2,18859.88,0.16
circle_20_a3,20949.34,1.34
circle_20_a4,23188.04,1.29
circle_20_b1,22058.03,1.08
circle_20_b2,21755.98,107.34
circle_20_c1s,2587.0,1.43
circle_20_c1c,2586.0,1.43
circle_20_c1m,16539.11599999999,1.43
circle_20_c1s,2587.0,65.5
circle_20_c1c,2586.0,65.5
circle_20_c1m,16539.11599999999,65.5
circle_20_c2s,2587.0,1.18
circle_20_c2c,2586.0,1.18
circle_20_c2m,16539.11599999999,1.18
circle_20_c2s,2587.0,65.22
circle_20_c2c,2586.0,65.22
circle_20_c2m,16539.11599999999,65.22
circle_25_a1,3796.98,0.02
circle_25_a2,18813.81,0.16
circle_25_a3,19114.15,1.3
circle_25_a4,21141.42,1.3
circle_25_b1,19886.44,1.09
circle_25_b2,20659.63,99.77
circle_25_c1s,1884.0,1.38
circle_25_c1c,1883.0,1.38
circle_25_c1m,14900.891999999996,1.38
circle_25_c1s,1884.0,66.9
circle_25_c1c,1883.0,66.9
circle_25_c1m,14900.891999999996,66.9
circle_25_c2s,1884.0,1.16
circle_25_c2c,1883.0,1.16
circle_25_c2m,14900.891999999996,1.16
circle_25_c2s,1884.0,65.67
circle_25_c2c,1883.0,65.67
circle_25_c2m,14900.891999999996,65.67
circle_30_a1,3658.79,0.02
circle_30_a2,18767.75,0.16
circle_30_a3,18163.39,1.31
circle_30_a4,19976.47,1.31
circle_30_b1,19846.96,1.1
circle_30_b2,19505.21,110.76
circle_30_c1s,1884.0,1.37
circle_30_c1c,1883.0,1.37
circle_30_c1m,14871.011999999992,1.37
circle_30_c1s,1884.0,65.78
circle_30_c1c,1883.0,65.78
circle_30_c1m,14871.011999999992,65.78
circle_30_c2s,1884.0,1.15
circle_30_c2c,1883.0,1.15
circle_30_c2m,14871.011999999992,1.15
circle_30_c2s,1884.0,65.91
circle_30_c2c,1883.0,65.91
circle_30_c2m,14871.011999999992,65.91
circle_35_a1,3520.6,0.02
circle_35_a2,14921.41,0.16
circle_35_a3,17201.58,1.32
circle_35_a4,18797.69,1.31
circle_35_b1,18721.69,1.09
circle_35_b2,18309.99,105.17
circle_35_c1s,1185.0,1.58
circle_35_c1c,1181.0,1.58
circle_35_c1m,14022.064000000002,1.58
circle_35_c1s,1185.0,65.81
circle_35_c1c,1181.0,65.81
circle_35_c1m,14022.064000000002,65.81
circle_35_c2s,1185.0,1.15
circle_35_c2c,1181.0,1.15
circle_35_c2m,14022.064000000002,1.15
circle_35_c2s,1185.0,67.61
circle_35_c2c,1181.0,67.61
circle_35_c2m,14022.064000000002,67.61
circle_40_a1,3382.41,0.02
circle_40_a2,14852.32,0.16
circle_40_a3,15769.91,1.46
circle_40_a4,17375.7,1.36
circle_40_b1,17037.06,1.09
circle_40_b2,17123.54,103.81
circle_40_c1s,1186.0,1.44
circle_40_c1c,1182.0,1.44
circle_40_c1m,12751.197999999995,1.44
circle_40_c1s,1186.0,64.53
circle_40_c1c,1182.0,64.53
circle_40_c1m,12751.197999999995,64.53
circle_40_c2s,1186.0,1.14
circle_40_c2c,1182.0,1.14
circle_40_c2m,12751.197999999995,1.14
circle_40_c2s,1186.0,64.07
circle_40_c2c,1182.0,64.07
circle_40_c2m,12751.197999999995,64.07
circle_45_a1,3198.8,0.02
circle_45_a2,10906.61,0.16
circle_45_a3,15222.98,1.29
circle_45_a4,16379.15,1.29
circle_45_b1,15861.63,1.07
circle_45_b2,15866.22,95.19
circle_45_c1s,1187.0,1.34
circle_45_c1c,1183.0,1.34
circle_45_c1m,11879.979999999994,1.34
circle_45_c1s,1187.0,64.26
circle_45_c1c,1183.0,64.26
circle_45_c1m,11879.979999999994,64.26
circle_45_c2s,1187.0,1.14
circle_45_c2c,1183.0,1.14
circle_45_c2m,11879.979999999994,1.14
circle_45_c2s,1187.0,64.16
circle_45_c2c,1183.0,64.16
circle_45_c2m,11879.979999999994,64.16
circle_50_a1,2932.09,0.02
circle_50_a2,10728.8,0.16
circle_50_a3,13223.75,1.28
circle_50_a4,15328.86,1.28
circle_50_b1,14627.16,1.07
circle_50_b2,14613.23,93.39
circle_50_c1s,500.0,1.27
circle_50_c1c,491.0,1.27
circle_50_c1m,10998.875999999998,1.27
circle_50_c1s,500.0,64.53
circle_50_c1c,491.0,64.53
circle_50_c1m,10998.875999999998,64.53
circle_50_c2s,500.0,1.13
circle_50_c2c,491.0,1.13
circle_50_c2m,10998.875999999998,1.13
circle_50_c2s,500.0,66.28
circle_50_c2c,491.0,66.28
circle_50_c2m,10998.875999999998,66.28
circle_55_a1,2676.98,0.02
circle_55_a2,10558.73,0.17
circle_55_a3,11662.18,1.33
circle_55_a4,13553.8,1.33
circle_55_b1,13936.62,1.12
circle_55_b2,13284.5,105.99
circle_55_c1s,501.0,1.4
circle_55_c1c,492.0,1.4
circle_55_c1m,10527.455999999991,1.4
circle_55_c1s,501.0,66.43
circle_55_c1c,492.0,66.43
circle_55_c1m,10527.455999999991,66.43
circle_55_c2s,501.0,1.31
circle_55_c2c,492.0,1.31
circle_55_c2m,10527.455999999991,1.31
circle_55_c2s,501.0,66.66
circle_55_c2c,492.0,66.66
circle_55_c2m,10527.455999999991,66.66
circle_60_a1,2433.49,0.02
circle_60_a2,10396.4,0.16
circle_60_a3,10077.89,1.31
circle_60_a4,12227.87,1.3
circle_60_b1,11533.96,1.11
circle_60_b2,11932.11,105.1
circle_60_c1s,502.0,1.46
circle_60_c1c,494.0,1.46
circle_60_c1m,8785.319999999994,1.46
circle_60_c1s,502.0,67.8
circle_60_c1c,494.0,67.8
circle_60_c1m,8785.319999999994,67.8
circle_60_c2s,502.0,1.17
circle_60_c2c,494.0,1.17
circle_60_c2m,8785.319999999994,1.17
circle_60_c2s,502.0,66.98
circle_60_c2c,494.0,66.98
circle_60_c2m,8785.319999999994,66.98
circle_65_a1,2201.6,0.02
circle_65_a2,6221.71,0.16
circle_65_a3,8955.38,1.34
circle_65_a4,10643.82,1.34
circle_65_b1,10241.81,1.09
circle_65_b2,10591.18,99.87
circle_65_c1s,237.0,1.36
circle_65_c1c,273.0,1.36
circle_65_c1m,7872.395999999989,1.36
circle_65_c1s,237.0,65.2
circle_65_c1c,273.0,65.2
circle_65_c1m,7872.395999999989,65.2
circle_65_c2s,237.0,1.15
circle_65_c2c,273.0,1.15
circle_65_c2m,7872.395999999989,1.15
circle_65_c2s,237.0,64.73
circle_65_c2c,273.0,64.73
circle_65_c2m,7872.395999999989,64.73
circle_70_a1,1981.33,0.02
circle_70_a2,6038.14,0.16
circle_70_a3,7336.33,1.3
circle_70_a4,9527.01,1.29
circle_70_b1,10094.96,1.08
circle_70_b2,9278.77,98.78
circle_70_c1s,246.0,1.29
circle_70_c1c,256.0,1.29
circle_70_c1m,7803.403999999991,1.29
circle_70_c1s,246.0,65.26
circle_70_c1c,256.0,65.26
circle_70_c1m,7803.403999999991,65.26
circle_70_c2s,246.0,1.15
circle_70_c2c,256.0,1.15
circle_70_c2m,7803.403999999991,1.15
circle_70_c2s,246.0,64.78
circle_70_c2c,256.0,64.78
circle_70_c2m,7803.403999999991,64.78
circle_75_a1,1772.66,0.02
circle_75_a2,1772.66,0.16
circle_75_a3,5700.59,1.29
circle_75_a4,7910.05,1.29
circle_75_b1,7033.28,1.08
circle_75_b2,7871.08,97.07
circle_75_c1s,206.0,1.29
circle_75_c1c,244.0,1.29
circle_75_c1m,5587.95,1.29
circle_75_c1s,206.0,64.91
circle_75_c1c,244.0,64.91
circle_75_c1m,5587.95,64.91
circle_75_c2s,206.0,1.14
circle_75_c2c,244.0,1.14
circle_75_c2m,5587.95,1.14
circle_75_c2s,206.0,64.78
circle_75_c2c,244.0,64.78
circle_75_c2m,5587.95,64.78
circle_80_a1,1575.6,0.02
circle_80_a2,1575.6,0.17
circle_80_a3,4050.26,1.34
circle_80_a4,6772.39,1.3
circle_80_b1,5700.03,1.08
circle_80_b2,6421.81,93.58
circle_80_c1s,217.0,1.34
circle_80_c1c,218.0,1.34
circle_80_c1m,4643.407999999997,1.34
circle_80_c1s,217.0,67.2
circle_80_c1c,218.0,67.2
circle_80_c1m,4643.407999999997,67.2
circle_80_c2s,217.0,1.15
circle_80_c2c,218.0,1.15
circle_80_c2m,4643.407999999997,1.15
circle_80_c2s,217.0,64.84
circle_80_c2c,218.0,64.84
circle_80_c2m,4643.407999999997,64.84
circle_85_a1,1390.14,0.02
