result_key,surface_power [wh],runtime [sec]
rows_35_c2c,12172.0,1.16
rows_35_c2m,15731.891999999998,1.16
rows_35_c2s,15353.0,65.16
rows_35_c2c,12172.0,65.16
rows_35_c2m,15731.891999999998,65.16
rows_40_c1s,12990.0,1.17
rows_40_c1c,9897.0,1.17
rows_40_c1m,13538.435999999996,1.17
rows_40_c1s,12990.0,67.88
rows_40_c1c,9897.0,67.88
rows_40_c1m,13538.435999999996,67.88
rows_40_c2s,12990.0,1.17
rows_40_c2c,9897.0,1.17
rows_40_c2m,13538.435999999996,1.17
rows_40_c2s,12990.0,66.61
rows_40_c2c,9897.0,66.61
rows_40_c2m,13538.435999999996,66.61
rows_45_c1s,12825.0,1.16
rows_45_c1c,9789.0,1.16
rows_45_c1m,13357.031999999992,1.16
rows_45_c1s,12825.0,68.73
rows_45_c1c,9789.0,68.73
rows_45_c1m,13357.031999999992,68.73
rows_45_c2s,12825.0,1.43
rows_45_c2c,9789.0,1.43
rows_45_c2m,13357.031999999992,1.43
rows_45_c2s,12825.0,65.28
rows_45_c2c,9789.0,65.28
rows_45_c2m,13357.031999999992,65.28
rows_50_c1s,12661.0,1.18
rows_50_c1c,9680.0,1.18
rows_50_c1m,13175.808000000003,1.18
rows_50_c1s,12661.0,65.5
rows_50_c1c,9680.0,65.5
rows_50_c1m,13175.808000000003,65.5
rows_50_c2s,12661.0,1.17
rows_50_c2c,9680.0,1.17
rows_50_c2m,13175.808000000003,1.17
rows_50_c2s,12661.0,65.75
rows_50_c2c,9680.0,65.75
rows_50_c2m,13175.808000000003,65.75
rows_55_c1s,10080.0,1.16
rows_55_c1c,7277.0,1.16
rows_55_c1m,10741.212000000007,1.16
rows_55_c1s,10080.0,64.98
rows_55_c1c,7277.0,64.98
rows_55_c1m,10741.212000000007,64.98
rows_55_c2s,10080.0,1.16
rows_55_c2c,7277.0,1.16
rows_55_c2m,10741.212000000007,1.16
rows_55_c2s,10080.0,65.74
rows_55_c2c,7277.0,65.74
rows_55_c2m,10741.212000000007,65.74
rows_60_c1s,9862.0,1.17
rows_60_c1c,7082.0,1.17
rows_60_c1m,10500.299999999997,1.17
rows_60_c1s,9862.0,66.81
rows_60_c1c,7082.0,66.81
rows_60_c1m,10500.299999999997,66.81
rows_60_c2s,9862.0,1.16
rows_60_c2c,7082.0,1.16
rows_60_c2m,10500.299999999997,1.16
rows_60_c2s,9862.0,65.04
rows_60_c2c,7082.0,65.04
rows_60_c2m,10500.299999999997,65.04
rows_65_c1s,7121.0,1.17
rows_65_c1c,5279.0,1.17
rows_65_c1m,7886.087999999995,1.17
rows_65_c1s,7121.0,65.74
rows_65_c1c,5279.0,65.74
rows_65_c1m,7886.087999999995,65.74
rows_65_c2s,7121.0,1.16
rows_65_c2c,5279.0,1.16
rows_65_c2m,7886.087999999995,1.16
rows_65_c2s,7121.0,65.56
rows_65_c2c,5279.0,65.56
rows_65_c2m,7886.087999999995,65.56
rows_70_c1s,6850.0,1.16
rows_70_c1c,5034.0,1.16
rows_70_c1m,7586.627999999996,1.16
rows_70_c1s,6850.0,65.12
rows_70_c1c,5034.0,65.12
rows_70_c1m,7586.627999999996,65.12
rows_70_c2s,6850.0,1.16
rows_70_c2c,5034.0,1.16
rows_70_c2m,7586.627999999996,1.16
rows_70_c2s,6850.0,65.84
rows_70_c2c,5034.0,65.84
rows_70_c2m,7586.627999999996,65.84
rows_75_c1s,6580.0,1.18
rows_75_c1c,4804.0,1.18
rows_75_c1m,7288.428000000001,1.18
rows_75_c1s,6580.0,65.31
rows_75_c1c,4804.0,65.31
rows_75_c1m,7288.428000000001,65.31
rows_75_c2s,6580.0,1.16
rows_75_c2c,4804.0,1.16
rows_75_c2m,7288.428000000001,1.16
rows_75_c2s,6580.0,65.67
rows_75_c2c,4804.0,65.67
rows_75_c2m,7288.428000000001,65.67
rows_80_c1s,3631.0,1.16
rows_80_c1c,2909.0,1.16
rows_80_c1m,4439.148000000001,1.16
rows_80_c1s,3631.0,67.72
rows_80_c1c,2909.0,67.72
rows_80_c1m,4439.148000000001,67.72
rows_80_c2s,3631.0,1.19
rows_80_c2c,2909.0,1.19
rows_80_c2m,4439.148000000001,1.19
rows_80_c2s,3631.0,68.11
rows_80_c2c,2909.0,68.11
rows_80_c2m,4439.148000000001,68.11
rows_85_c1s,3311.0,1.27
rows_85_c1c,2638.0,1.27
rows_85_c1m,4085.8440000000023,1.27
rows_85_c1s,3311.0,66.23
rows_85_c1c,2638.0,66.23
rows_85_c1m,4085.8440000000023,66.23
rows_85_c2s,3311.0,1.23
rows_85_c2c,2638.0,1.23
rows_85_c2m,4085.8440000000023,1.23
rows_85_c2s,3311.0,66.6
rows_85_c2c,2638.0,66.6
rows_85_c2m,4085.8440000000023,66.6
rows_90_c1s,2995.0,1.16
rows_90_c1c,2366.0,1.16
rows_90_c1m,3736.211999999997,1.16
rows_90_c1s,2995.0,67.97
rows_90_c1c,2366.0,67.97
rows_90_c1m,3736.211999999997,67.97
rows_90_c2s,2995.0,1.39
rows_90_c2c,2366.0,1.39
rows_90_c2m,3736.211999999997,1.39
rows_90_c2s,2995.0,66.86
rows_90_c2c,2366.0,66.86
rows_90_c2m,3736.211999999997,66.86
columns_10_c1s,17296.0,1.16
columns_10_c1c,14853.0,1.16
columns_10_c1m,18329.34600000001,1.16
columns_10_c1s,17296.0,65.08
columns_10_c1c,14853.0,65.08
columns_10_c1m,18329.34600000001,65.08
columns_10_c2s,17296.0,1.41
columns_10_c2c,14853.0,1.41
columns_10_c2m,18329.34600000001,1.41
columns_10_c2s,17296.0,65.52
columns_10_c2c,14853.0,65.52
columns_10_c2m,18329.34600000001,65.52
columns_15_c1s,14839.0,1.19
columns_15_c1c,12567.0,1.19
columns_15_c1m,16891.378,1.19
columns_15_c1s,14839.0,65.1
columns_15_c1c,12567.0,65.1
columns_15_c1m,16891.378,65.1
columns_15_c2s,14839.0,1.17
columns_15_c2c,12567.0,1.17
columns_15_c2m,16891.378,1.17
columns_15_c2s,14839.0,66.73
columns_15_c2c,12567.0,66.73
columns_15_c2m,16891.378,66.73
columns_20_c1s,14841.0,1.2
columns_20_c1c,12558.0,1.2
columns_20_c1m,16879.772000000004,1.2
columns_20_c1s,14841.0,67.0
columns_20_c1c,12558.0,67.0
columns_20_c1m,16879.772000000004,67.0
columns_20_c2s,14841.0,1.18
columns_20_c2c,12558.0,1.18
columns_20_c2m,16879.772000000004,1.18
columns_20_c2s,14841.0,65.36
columns_20_c2c,12558.0,65.36
columns_20_c2m,16879.772000000004,65.36
columns_25_c1s,12391.0,1.16
columns_25_c1c,10099.0,1.16
columns_25_c1m,15424.41599999999,1.16
columns_25_c1s,12391.0,65.35
columns_25_c1c,10099.0,65.35
columns_25_c1m,15424.41599999999,65.35
columns_25_c2s,12391.0,1.17
columns_25_c2c,10099.0,1.17
columns_25_c2m,15424.41599999999,1.17
columns_25_c2s,12391.0,65.1
columns_25_c2c,10099.0,65.1
columns_25_c2m,15424.41599999999,65.1
columns_30_c1s,9952.0,1.16
columns_30_c1c,7875.0,1.16
columns_30_c1m,13957.496000000001,1.16
columns_30_c1s,9952.0,65.54
columns_30_c1c,7875.0,65.54
columns_30_c1m,13957.496000000001,65.54
columns_30_c2s,9952.0,1.21
columns_30_c2c,7875.0,1.21
columns_30_c2m,13957.496000000001,1.21
columns_30_c2s,9952.0,68.19
columns_30_c2c,7875.0,68.19
columns_30_c2m,13957.496000000001,68.19
columns_35_c1s,9955.0,1.22
columns_35_c1c,7869.0,1.22
columns_35_c1m,13934.340000000006,1.22
columns_35_c1s,9955.0,68.25
columns_35_c1c,7869.0,68.25
columns_35_c1m,13934.340000000006,68.25
columns_35_c2s,9955.0,1.16
columns_35_c2c,7869.0,1.16
columns_35_c2m,13934.340000000006,1.16
columns_35_c2s,9955.0,65.76
columns_35_c2c,7869.0,65.76
columns_35_c2m,13934.340000000006,65.76
columns_40_c1s,7531.0,1.24
columns_40_c1c,5642.0,1.24
columns_40_c1m,12450.123,1.24
columns_40_c1s,7531.0,72.97
columns_40_c1c,5642.0,72.97
columns_40_c1m,12450.123,72.97
columns_40_c2s,7531.0,1.21
columns_40_c2c,5642.0,1.21
columns_40_c2m,12450.123,1.21
columns_40_c2s,7531.0,69.95
columns_40_c2c,5642.0,69.95
columns_40_c2m,12450.123,69.95
columns_45_c1s,7535.0,1.18
columns_45_c1c,5643.0,1.18
columns_45_c1m,12421.247999999992,1.18
columns_45_c1s,7535.0,65.7
columns_45_c1c,5643.0,65.7
columns_45_c1m,12421.247999999992,65.7
columns_45_c2s,7535.0,1.19
columns_45_c2c,5643.0,1.19
columns_45_c2m,12421.247999999992,1.19
columns_45_c2s,7535.0,67.32
columns_45_c2c,5643.0,67.32
columns_45_c2m,12421.247999999992,67.32
columns_50_c1s,5140.0,2.06
columns_50_c1c,3715.0,2.06
columns_50_c1m,10919.705999999998,2.06
columns_50_c1s,5140.0,69.48
columns_50_c1c,3715.0,69.48
columns_50_c1m,10919.705999999998,69.48
columns_50_c2s,5140.0,1.2
columns_50_c2c,3715.0,1.2
columns_50_c2m,10919.705999999998,1.2
columns_50_c2s,5140.0,66.87
columns_50_c2c,3715.0,66.87
columns_50_c2m,10919.705999999998,66.87
columns_55_c1s,3090.0,1.31
columns_55_c1c,1922.0,1.31
columns_55_c1m,9406.712000000003,1.31
columns_55_c1s,3090.0,66.36
columns_55_c1c,1922.0,66.36
columns_55_c1m,9406.712000000003,66.36
columns_55_c2s,3090.0,1.17
columns_55_c2c,1922.0,1.17
columns_55_c2m,9406.712000000003,1.17
columns_55_c2s,3090.0,65.5
columns_55_c2c,1922.0,65.5
columns_55_c2m,9406.712000000003,65.5
columns_60_c1s,3159.0,1.22
columns_60_c1c,1919.0,1.22
columns_60_c1m,9366.434000000001,1.22
columns_60_c1s,3159.0,68.9
columns_60_c1c,1919.0,68.9
columns_60_c1m,9366.434000000001,68.9
columns_60_c2s,3159.0,1.21
columns_60_c2c,1919.0,1.21
columns_60_c2m,9366.434000000001,1.21
columns_60_c2s,3159.0,66.52
columns_60_c2c,1919.0,66.52
columns_60_c2m,9366.434000000001,66.52
columns_65_c1s,2340.0,1.22
columns_65_c1c,1485.0,1.22
columns_65_c1m,7836.219999999995,1.22
columns_65_c1s,2340.0,65.49
columns_65_c1c,1485.0,65.49
columns_65_c1m,7836.219999999995,65.49
columns_65_c2s,2340.0,1.19
columns_65_c2c,1485.0,1.19
columns_65_c2m,7836.219999999995,1.19
columns_65_c2s,2340.0,65.13
columns_65_c2c,1485.0,65.13
columns_65_c2m,7836.219999999995,65.13
columns_70_c1s,2282.0,1.16
columns_70_c1c,1421.0,1.16
columns_70_c1m,7790.300000000003,1.16
columns_70_c1s,2282.0,64.95
columns_70_c1c,1421.0,64.95
columns_70_c1m,7790.300000000003,64.95
columns_70_c2s,2282.0,1.16
columns_70_c2c,1421.0,1.16
columns_70_c2m,7790.300000000003,1.16
columns_70_c2s,2282.0,65.82
columns_70_c2c,1421.0,65.82
columns_70_c2m,7790.300000000003,65.82
columns_75_c1s,1722.0,1.17
columns_75_c1c,1346.0,1.17
columns_75_c1m,6242.96399999999,1.17
columns_75_c1s,1722.0,68.12
columns_75_c1c,1346.0,68.12
columns_75_c1m,6242.96399999999,68.12
columns_75_c2s,1722.0,1.27
columns_75_c2c,1346.0,1.27
columns_75_c2m,6242.96399999999,1.27
columns_75_c2s,1722.0,66.99
columns_75_c2c,1346.0,66.99
columns_75_c2m,6242.96399999999,66.99
columns_80_c1s,1734.0,1.17
columns_80_c1c,1282.0,1.17
columns_80_c1m,4684.287999999996,1.17
columns_80_c1s,1734.0,65.46
columns_80_c1c,1282.0,65.46
columns_80_c1m,4684.287999999996,65.46
columns_80_c2s,1734.0,1.17
columns_80_c2c,1282.0,1.17
columns_80_c2m,4684.287999999996,1.17
columns_80_c2s,1734.0,65.15
columns_80_c2c,1282.0,65.15
columns_80_c2m,4684.287999999996,65.15
columns_85_c1s,1588.0,1.16
columns_85_c1c,1234.0,1.16
columns_85_c1m,4627.097999999995,1.16
columns_85_c1s,1588.0,65.08
columns_85_c1c,1234.0,65.08
columns_85_c1m,4627.097999999995,65.08
columns_85_c2s,1588.0,1.16
columns_85_c2c,1234.0,1.16
columns_85_c2m,4627.097999999995,1.16
columns_85_c2s,1588.0,65.1
columns_85_c2c,1234.0,65.1
columns_85_c2m,4627.097999999995,65.1
columns_90_c1s,1564.0,1.16
columns_90_c1c,1180.0,1.16
columns_90_c1m,3051.4050000000025,1.16
columns_90_c1s,1564.0,65.29
columns_90_c1c,1180.0,65.29
columns_90_c1m,3051.4050000000025,65.29
columns_90_c2s,1564.0,1.17
columns_90_c2c,1180.0,1.17
columns_90_c2m,3051.4050000000025,1.17
columns_90_c2s,1564.0,66.75
columns_90_c2c,1180.0,66.75
columns_90_c2m,3051.4050000000025,66.75
rectangle_10_c1s,15475.0,1.17
rectangle_10_c1c,12740.0,1.17
rectangle_10_c1m,17787.023999999998,1.17
rectangle_10_c1s,15475.0,64.94
rectangle_10_c1c,12740.0,64.94
rectangle_10_c1m,17787.023999999998,64.94
rectangle_10_c2s,15475.0,1.21
rectangle_10_c2c,12740.0,1.21
rectangle_10_c2m,17787.023999999998,1.21
rectangle_10_c2s,15475.0,67.19
rectangle_10_c2c,12740.0,67.19
rectangle_10_c2m,17787.023999999998,67.19
rectangle_15_c1s,15482.0,1.2
rectangle_15_c1c,12753.0,1.2
rectangle_15_c1m,17740.920000000006,1.2
rectangle_15_c1s,15482.0,66.54
rectangle_15_c1c,12753.0,66.54
rectangle_15_c1m,17740.920000000006,66.54
rectangle_15_c2s,15482.0,1.28
rectangle_15_c2c,12753.0,1.28
rectangle_15_c2m,17740.920000000006,1.28
rectangle_15_c2s,15482.0,66.98
rectangle_15_c2c,12753.0,66.98
rectangle_15_c2m,17740.920000000006,66.98
rectangle_20_c1s,13671.0,1.17
rectangle_20_c1c,9967.0,1.17
rectangle_20_c1m,16664.369999999995,1.17
rectangle_20_c1s,13671.0,66.0
rectangle_20_c1c,9967.0,66.0
rectangle_20_c1m,16664.369999999995,66.0
rectangle_20_c2s,13671.0,1.16
rectangle_20_c2c,9967.0,1.16
rectangle_20_c2m,16664.369999999995,1.16
rectangle_20_c2s,13671.0,65.04
rectangle_20_c2c,9967.0,65.04
rectangle_20_c2m,16664.369999999995,65.04
rectangle_25_c1s,13624.0,1.17
rectangle_25_c1c,9884.0,1.17
rectangle_25_c1m,16595.23199999999,1.17
rectangle_25_c1s,13624.0,65.43
rectangle_25_c1c,9884.0,65.43
rectangle_25_c1m,16595.23199999999,65.43
rectangle_25_c2s,13624.0,1.24
rectangle_25_c2c,9884.0,1.24
rectangle_25_c2m,16595.23199999999,1.24
rectangle_25_c2s,13624.0,66.0
rectangle_25_c2c,9884.0,66.0
rectangle_25_c2m,16595.23199999999,66.0
rectangle_30_c1s,13572.0,1.18
rectangle_30_c1c,9798.0,1.18
rectangle_30_c1m,16526.165999999997,1.18
rectangle_30_c1s,13572.0,67.78
rectangle_30_c1c,9798.0,67.78
rectangle_30_c1m,16526.165999999997,67.78
rectangle_30_c2s,13572.0,1.25
rectangle_30_c2c,9798.0,1.25
rectangle_30_c2m,16526.165999999997,1.25
rectangle_30_c2s,13572.0,65.81
rectangle_30_c2c,9798.0,65.81
rectangle_30_c2m,16526.165999999997,65.81
rectangle_35_c1s,8422.0,1.17
rectangle_35_c1c,6008.0,1.17
rectangle_35_c1m,12425.548000000008,1.17
rectangle_35_c1s,8422.0,65.87
rectangle_35_c1c,6008.0,65.87
rectangle_35_c1m,12425.548000000008,65.87
rectangle_35_c2s,8422.0,1.19
rectangle_35_c2c,6008.0,1.19
rectangle_35_c2m,12425.548000000008,1.19
rectangle_35_c2s,8422.0,65.71
rectangle_35_c2c,6008.0,65.71
rectangle_35_c2m,12425.548000000008,65.71
rectangle_40_c1s,8239.0,1.18
rectangle_40_c1c,5815.0,1.18
rectangle_40_c1m,12272.308000000003,1.18
rectangle_40_c1s,8239.0,69.59
rectangle_40_c1c,5815.0,69.59
rectangle_40_c1m,12272.308000000003,69.59
rectangle_40_c2s,8239.0,2.18
rectangle_40_c2c,5815.0,2.18
rectangle_40_c2m,12272.308000000003,2.18
rectangle_40_c2s,8239.0,65.39
rectangle_40_c2c,5815.0,65.39
rectangle_40_c2m,12272.308000000003,65.39
rectangle_45_c1s,7986.0,1.18
rectangle_45_c1c,5631.0,1.18
rectangle_45_c1m,12119.307999999997,1.18
rectangle_45_c1s,7986.0,65.16
rectangle_45_c1c,5631.0,65.16
rectangle_45_c1m,12119.307999999997,65.16
rectangle_45_c2s,7986.0,1.17
rectangle_45_c2c,5631.0,1.17
rectangle_45_c2m,12119.307999999997,1.17
rectangle_45_c2s,7986.0,64.98
rectangle_45_c2c,5631.0,64.98
rectangle_45_c2m,12119.307999999997,64.98
rectangle_50_c1s,7720.0,1.16
rectangle_50_c1c,5442.0,1.16
rectangle_50_c1m,11966.547999999995,1.16
rectangle_50_c1s,7720.0,64.97
rectangle_50_c1c,5442.0,64.97
rectangle_50_c1m,11966.547999999995,64.97
rectangle_50_c2s,7720.0,1.16
rectangle_50_c2c,5442.0,1.16
rectangle_50_c2m,11966.547999999995,1.16
rectangle_50_c2s,7720.0,65.05
rectangle_50_c2c,5442.0,65.05
rectangle_50_c2m,11966.547999999995,65.05
rectangle_55_c1s,7624.0,1.16
rectangle_55_c1c,5258.0,1.16
rectangle_55_c1m,11814.068000000001,1.16
rectangle_55_c1s,7624.0,64.95
rectangle_55_c1c,5258.0,64.95
rectangle_55_c1m,11814.068000000001,64.95
rectangle_55_c2s,7624.0,1.16
rectangle_55_c2c,5258.0,1.16
rectangle_55_c2m,11814.068000000001,1.16
rectangle_55_c2s,7624.0,65.07
rectangle_55_c2c,5258.0,65.07
rectangle_55_c2m,11814.068000000001,65.07
rectangle_60_c1s,6948.0,1.16
rectangle_60_c1c,5068.0,1.16
rectangle_60_c1m,9638.557999999992,1.16
rectangle_60_c1s,6948.0,65.06
rectangle_60_c1c,5068.0,65.06
rectangle_60_c1m,9638.557999999992,65.06
rectangle_60_c2s,6948.0,1.16
rectangle_60_c2c,5068.0,1.16
rectangle_60_c2m,9638.557999999992,1.16
rectangle_60_c2s,6948.0,64.96
rectangle_60_c2c,5068.0,64.96
rectangle_60_c2m,9638.557999999992,64.96
rectangle_65_c1s,6724.0,1.17
rectangle_65_c1c,4880.0,1.17
rectangle_65_c1m,9449.007999999994,1.17
rectangle_65_c1s,6724.0,65.18
rectangle_65_c1c,4880.0,65.18
rectangle_65_c1m,9449.007999999994,65.18
rectangle_65_c2s,6724.0,1.16
rectangle_65_c2c,4880.0,1.16
rectangle_65_c2m,9449.007999999994,1.16
rectangle_65_c2s,6724.0,65.01
rectangle_65_c2c,4880.0,65.01
rectangle_65_c2m,9449.007999999994,65.01
rectangle_70_c1s,6489.0,1.18
rectangle_70_c1c,4696.0,1.18
rectangle_70_c1m,9260.208,1.18
rectangle_70_c1s,6489.0,65.07
rectangle_70_c1c,4696.0,65.07
rectangle_70_c1m,9260.208,65.07
rectangle_70_c2s,6489.0,1.16
rectangle_70_c2c,4696.0,1.16
rectangle_70_c2m,9260.208,1.16
rectangle_70_c2s,6489.0,65.1
rectangle_70_c2c,4696.0,65.1
rectangle_70_c2m,9260.208,65.1
rectangle_75_c1s,3950.0,1.17
rectangle_75_c1c,2855.0,1.17
rectangle_75_c1m,6935.627999999996,1.17
rectangle_75_c1s,3950.0,65.78
rectangle_75_c1c,2855.0,65.78
rectangle_75_c1m,6935.627999999996,65.78
rectangle_75_c2s,3950.0,1.15
rectangle_75_c2c,2855.0,1.15
rectangle_75_c2m,6935.627999999996,1.15
rectangle_75_c2s,3950.0,66.29
rectangle_75_c2c,2855.0,66.29
rectangle_75_c2m,6935.627999999996,66.29
rectangle_80_c1s,1528.0,1.18
rectangle_80_c1c,1154.0,1.18
rectangle_80_c1m,4537.358000000004,1.18
rectangle_80_c1s,1528.0,65.12
rectangle_80_c1c,1154.0,65.12
rectangle_80_c1m,4537.358000000004,65.12
rectangle_80_c2s,1528.0,1.15
rectangle_80_c2c,1154.0,1.15
rectangle_80_c2m,4537.358000000004,1.15
rectangle_80_c2s,1528.0,64.5
rectangle_80_c2c,1154.0,64.5
rectangle_80_c2m,4537.358000000004,64.5
rectangle_85_c1s,1182.0,1.15
rectangle_85_c1c,890.0,1.15
rectangle_85_c1m,1182.3000000000018,1.15
rectangle_85_c1s,1182.0,66.21
rectangle_85_c1c,890.0,66.21
rectangle_85_c1m,1182.3000000000018,66.21
rectangle_85_c2s,1182.0,1.44
rectangle_85_c2c,890.0,1.44
rectangle_85_c2m,1182.3000000000018,1.44
rectangle_85_c2s,1182.0,69.23
rectangle_85_c2c,890.0,69.23
rectangle_85_c2m,1182.3000000000018,69.23
rectangle_90_c1s,874.0,1.3
rectangle_90_c1c,658.0,1.3
rectangle_90_c1m,874.1039999999985,1.3
rectangle_90_c1s,874.0,66.14
rectangle_90_c1c,658.0,66.14
rectangle_90_c1m,874.1039999999985,66.14
rectangle_90_c2s,874.0,1.17
rectangle_90_c2c,658.0,1.17
rectangle_90_c2m,874.1039999999985,1.17
rectangle_90_c2s,874.0,66.93
rectangle_90_c2c,658.0,66.93
rectangle_90_c2m,874.1039999999985,66.93
triangle_10_c1s,16913.0,1.17
triangle_10_c1c,13870.0,1.17
triangle_10_c1m,18354.892000000003,1.17
triangle_10_c1s,16913.0,65.17
triangle_10_c1c,13870.0,65.17
triangle_10_c1m,18354.892000000003,65.17
triangle_10_c2s,16913.0,1.17
triangle_10_c2c,13870.0,1.17
triangle_10_c2m,18354.892000000003,1.17
triangle_10_c2s,16913.0,65.16
triangle_10_c2c,13870.0,65.16
triangle_10_c2m,18354.892000000003,65.16
triangle_15_c1s,15143.0,1.17
triangle_15_c1c,12482.0,1.17
triangle_15_c1m,17445.855,1.17
triangle_15_c1s,15143.0,65.02
triangle_15_c1c,12482.0,65.02
triangle_15_c1m,17445.855,65.02
triangle_15_c2s,15143.0,1.16
triangle_15_c2c,12482.0,1.16
triangle_15_c2m,17445.855,1.16
triangle_15_c2s,15143.0,64.91
triangle_15_c2c,12482.0,64.91
triangle_15_c2m,17445.855,64.91
triangle_20_c1s,14087.0,1.16
triangle_20_c1c,11099.0,1.16
triangle_20_c1m,16871.58,1.16
triangle_20_c1s,14087.0,65.05
triangle_20_c1c,11099.0,65.05
triangle_20_c1m,16871.58,65.05
triangle_20_c2s,14087.0,1.17
triangle_20_c2c,11099.0,1.17
triangle_20_c2m,16871.58,1.17
triangle_20_c2s,14087.0,69.57
triangle_20_c2c,11099.0,69.57
triangle_20_c2m,16871.58,69.57
triangle_25_c1s,12464.0,1.22
triangle_25_c1c,9678.0,1.22
triangle_25_c1m,15916.173000000004,1.22
triangle_25_c1s,12464.0,66.7
triangle_25_c1c,9678.0,66.7
triangle_25_c1m,15916.173000000004,66.7
triangle_25_c2s,12464.0,1.21
triangle_25_c2c,9678.0,1.21
triangle_25_c2m,15916.173000000004,1.21
triangle_25_c2s,12464.0,65.49
triangle_25_c2c,9678.0,65.49
triangle_25_c2m,15916.173000000004,65.49
triangle_30_c1s,10334.0,1.16
triangle_30_c1c,8172.000000000001,1.16
triangle_30_c1m,14564.256000000001,1.16
triangle_30_c1s,10334.0,65.43
triangle_30_c1c,8172.000000000001,65.43
triangle_30_c1m,14564.256000000001,65.43
triangle_30_c2s,10334.0,1.15
triangle_30_c2c,8172.000000000001,1.15
triangle_30_c2m,14564.256000000001,1.15
triangle_30_c2s,10334.0,64.71
triangle_30_c2c,8172.000000000001,64.71
triangle_30_c2m,14564.256000000001,64.71
triangle_35_c1s,9961.0,1.15
triangle_35_c1c,8087.0,1.15
triangle_35_c1m,14116.247999999992,1.15
triangle_35_c1s,9961.0,64.96
triangle_35_c1c,8087.0,64.96
triangle_35_c1m,14116.247999999992,64.96
triangle_35_c2s,9961.0,1.15
triangle_35_c2c,8087.0,1.15
triangle_35_c2m,14116.247999999992,1.15
triangle_35_c2s,9961.0,64.68
triangle_35_c2c,8087.0,64.68
triangle_35_c2m,14116.247999999992,64.68
triangle_40_c1s,9007.0,1.15
triangle_40_c1c,7067.0,1.15
triangle_40_c1m,13276.940000000002,1.15
triangle_40_c1s,9007.0,64.66
triangle_40_c1c,7067.0,64.66
triangle_40_c1m,13276.940000000002,64.66
triangle_40_c2s,9007.0,1.15
triangle_40_c2c,7067.0,1.15
triangle_40_c2m,13276.940000000002,1.15
triangle_40_c2s,9007.0,64.71
triangle_40_c2c,7067.0,64.71
triangle_40_c2m,13276.940000000002,64.71
triangle_45_c1s,8148.999999999999,1.15
triangle_45_c1c,6940.0,1.15
triangle_45_c1m,12417.185999999992,1.15
triangle_45_c1s,8148.999999999999,64.8
triangle_45_c1c,6940.0,64.8
triangle_45_c1m,12417.185999999992,64.8
triangle_45_c2s,8148.999999999999,1.14
triangle_45_c2c,6940.0,1.14
triangle_45_c2m,12417.185999999992,1.14
triangle_45_c2s,8148.999999999999,64.66
triangle_45_c2c,6940.0,64.66
triangle_45_c2m,12417.185999999992,64.66
triangle_50_c1s,7728.0,1.14
triangle_50_c1c,6394.0,1.14
triangle_50_c1m,11537.022000000004,1.14
triangle_50_c1s,7728.0,64.66
triangle_50_c1c,6394.0,64.66
triangle_50_c1m,11537.022000000004,64.66
triangle_50_c2s,7728.0,1.14
triangle_50_c2c,6394.0,1.14
triangle_50_c2m,11537.022000000004,1.14
triangle_50_c2s,7728.0,64.66
triangle_50_c2c,6394.0,64.66
triangle_50_c2m,11537.022000000004,64.66
triangle_55_c1s,7184.0,1.15
triangle_55_c1c,6287.0,1.15
triangle_55_c1m,10239.995999999997,1.15
triangle_55_c1s,7184.0,64.63
triangle_55_c1c,6287.0,64.63
triangle_55_c1m,10239.995999999997,64.63
triangle_55_c2s,7184.0,1.14
triangle_55_c2c,6287.0,1.14
triangle_55_c2m,10239.995999999997,1.14
triangle_55_c2s,7184.0,64.65
triangle_55_c2c,6287.0,64.65
triangle_55_c2m,10239.995999999997,64.65
triangle_60_c1s,7007.0,1.14
triangle_60_c1c,6191.0,1.14
triangle_60_c1m,9514.907999999996,1.14
triangle_60_c1s,7007.0,64.76
triangle_60_c1c,6191.0,64.76
triangle_60_c1m,9514.907999999996,64.76
triangle_60_c2s,7007.0,1.15
triangle_60_c2c,6191.0,1.15
triangle_60_c2m,9514.907999999996,1.15
triangle_60_c2s,7007.0,67.0
triangle_60_c2c,6191.0,67.0
triangle_60_c2m,9514.907999999996,67.0
triangle_65_c1s,6137.0,1.14
triangle_65_c1c,4961.0,1.14
triangle_65_c1m,8571.403,1.14
triangle_65_c1s,6137.0,64.95
triangle_65_c1c,4961.0,64.95
triangle_65_c1m,8571.403,64.95
triangle_65_c2s,6137.0,1.15
triangle_65_c2c,4961.0,1.15
triangle_65_c2m,8571.403,1.15
triangle_65_c2s,6137.0,64.8
triangle_65_c2c,4961.0,64.8
triangle_65_c2m,8571.403,64.8
triangle_70_c1s,5654.0,1.14
triangle_70_c1c,4839.0,1.14
triangle_70_c1m,7813.681999999996,1.14
triangle_70_c1s,5654.0,64.66
triangle_70_c1c,4839.0,64.66
triangle_70_c1m,7813.681999999996,64.66
triangle_70_c2s,5654.0,1.14
triangle_70_c2c,4839.0,1.14
triangle_70_c2m,7813.681999999996,1.14
triangle_70_c2s,5654.0,64.71
triangle_70_c2c,4839.0,64.71
triangle_70_c2m,7813.681999999996,64.71
triangle_75_c1s,4589.0,1.15
triangle_75_c1c,3738.0,1.15
triangle_75_c1m,6415.739999999998,1.15
triangle_75_c1s,4589.0,64.85
triangle_75_c1c,3738.0,64.85
triangle_75_c1m,6415.739999999998,64.85
triangle_75_c2s,4589.0,1.15
