result_key,surface_power [wh],runtime [sec]
triangle_65_a3,1796.49,1.27
triangle_65_a4,929.5,1.27
triangle_65_b1,1925.2,1.07
triangle_65_b2,1922.16,76.14
triangle_65_c1s,1188.0,1.24
triangle_65_c1c,970.0,1.24
triangle_65_c1m,1663.4310000000023,1.24
triangle_65_c2s,1286.0,63.76
triangle_65_c2c,947.0,63.76
triangle_65_c2m,1441.364,63.76
triangle_70_a1,140.17,0.02
triangle_70_a2,994.22,0.17
triangle_70_a3,1523.72,1.27
triangle_70_a4,755.08,1.27
triangle_70_b1,1726.25,1.07
triangle_70_b2,1643.9,77.61
triangle_70_c1s,1093.0,1.22
triangle_70_c1c,946.0,1.22
triangle_70_c1m,1514.868000000001,1.22
triangle_70_c2s,1145.0,63.72
triangle_70_c2c,792.0,63.72
triangle_70_c2m,1293.2039999999995,63.72
triangle_75_a1,117.78,0.02
triangle_75_a2,975.56,0.16
triangle_75_a3,1147.11,1.27
triangle_75_a4,529.51,1.27
triangle_75_b1,1343.18,1.06
triangle_75_b2,1376.88,75.82
triangle_75_c1s,882.0,1.19
triangle_75_c1c,731.0,1.19
triangle_75_c1m,1239.812,1.19
triangle_75_c2s,932.0,63.65
triangle_75_c2c,659.0,63.65
triangle_75_c2m,1014.5019999999992,63.65
triangle_80_a1,97.34,0.02
triangle_80_a2,97.34,0.16
triangle_80_a3,924.08,1.27
triangle_80_a4,459.04,1.26
triangle_80_b1,1143.06,1.06
triangle_80_b2,1101.03,77.44
triangle_80_c1s,854.0,1.21
triangle_80_c1c,712.0,1.21
triangle_80_c1m,1084.435,1.21
triangle_80_c2s,777.0,64.18
triangle_80_c2c,584.0,64.18
triangle_80_c2m,845.3249999999995,64.18
triangle_85_a1,78.85,0.02
triangle_85_a2,78.85,0.16
triangle_85_a3,649.26,1.27
triangle_85_a4,338.13,1.26
triangle_85_b1,819.65,1.06
triangle_85_b2,826.85,76.81
triangle_85_c1s,616.0,1.28
triangle_85_c1c,457.0,1.28
triangle_85_c1m,841.9799999999992,1.28
triangle_85_c2s,631.0,64.06
triangle_85_c2c,500.0,64.06
triangle_85_c2m,689.5399999999998,64.06
triangle_90_a1,62.3,0.02
triangle_90_a2,62.3,0.16
triangle_90_a3,322.4,1.27
triangle_90_a4,322.4,1.27
triangle_90_b1,557.74,1.07
triangle_90_b2,551.55,77.03
triangle_90_c1s,384.0,1.2
triangle_90_c1c,248.0,1.2
triangle_90_c1m,637.6400000000006,1.2
triangle_90_c2s,490.0,63.74
triangle_90_c2c,311.0,63.74
triangle_90_c2m,532.6100000000002,63.74
circle_10_a1,215.63,0.02
circle_10_a2,4422.98,0.16
circle_10_a3,4658.59,1.27
circle_10_a4,4961.52,1.3
circle_10_b1,4903.82,1.06
circle_10_b2,4752.55,77.19
circle_10_c1s,3467.0,1.27
circle_10_c1c,2880.0,1.27
circle_10_c1m,3643.493999999996,1.27
circle_10_c2s,3118.0,63.79
circle_10_c2c,2647.0,63.79
circle_10_c2m,3156.7429999999963,63.79
circle_15_a1,201.71,0.02
circle_15_a2,3576.87,0.16
circle_15_a3,4353.15,1.27
circle_15_a4,4808.8,1.26
circle_15_b1,4541.2,1.06
circle_15_b2,4488.96,76.53
circle_15_c1s,3054.0,1.19
circle_15_c1c,2617.0,1.19
circle_15_c1m,3404.303999999997,1.19
circle_15_c2s,2898.0,63.69
circle_15_c2c,2569.0,63.69
circle_15_c2m,2967.2339999999967,63.69
circle_20_a1,188.26,0.02
circle_20_a2,3572.38,0.16
circle_20_a3,4046.16,1.27
circle_20_a4,4553.78,1.26
circle_20_b1,4297.55,1.06
circle_20_b2,4229.06,76.33
circle_20_c1s,2780.0,1.21
circle_20_c1c,2278.0,1.21
circle_20_c1m,3242.0199999999973,1.21
circle_20_c2s,2688.0,63.91
circle_20_c2c,2366.0,63.91
circle_20_c2m,2793.730999999997,63.91
circle_25_a1,175.27,0.02
circle_25_a2,3568.05,0.16
circle_25_a3,3635.91,1.27
circle_25_a4,4093.94,1.26
circle_25_b1,3810.4,1.06
circle_25_b2,3985.08,77.6
circle_25_c1s,2231.0,1.25
circle_25_c1c,1877.0,1.25
circle_25_c1m,2917.499999999998,1.25
circle_25_c2s,2511.0,63.95
circle_25_c2c,2172.0,63.95
circle_25_c2m,2649.819999999999,63.95
circle_30_a1,162.74,0.02
circle_30_a2,3563.88,0.16
circle_30_a3,3427.83,1.3
circle_30_a4,3835.97,1.27
circle_30_b1,3806.82,1.06
circle_30_b2,3729.89,78.18
circle_30_c1s,2231.0,1.2
circle_30_c1c,1874.0,1.2
circle_30_c1m,2911.8839999999996,1.2
circle_30_c2s,2384.0,63.75
circle_30_c2c,2075.0,63.75
circle_30_c2m,2541.413999999999,63.75
circle_35_a1,150.68,0.02
circle_35_a2,2707.56,0.16
circle_35_a3,3218.94,1.27
circle_35_a4,3576.9,1.26
circle_35_b1,3559.86,1.06
circle_35_b2,3467.53,78.69
circle_35_c1s,1957.0,1.26
circle_35_c1c,1548.0,1.26
circle_35_c1m,2744.0280000000002,1.26
circle_35_c2s,2150.0,64.26
circle_35_c2c,1865.0,64.26
circle_35_c2m,2326.593,64.26
circle_40_a1,139.08,0.02
circle_40_a2,2701.77,0.16
circle_40_a3,2906.78,1.26
circle_40_a4,3265.55,1.26
circle_40_b1,3189.89,1.06
circle_40_b2,3209.22,78.54
circle_40_c1s,1550.0,1.2
circle_40_c1c,1185.0,1.2
circle_40_c1m,2492.7440000000015,1.2
circle_40_c2s,1960.0,64.16
circle_40_c2c,1737.0,64.16
circle_40_c2m,2178.731,64.16
circle_45_a1,127.95,0.02
circle_45_a2,1840.12,0.17
circle_45_a3,2798.93,1.27
circle_45_a4,3055.75,1.28
circle_45_b1,2940.79,1.07
circle_45_b2,2941.81,89.04
circle_45_c1s,1278.0,1.25
circle_45_c1c,961.0,1.25
circle_45_c1m,2320.7360000000026,1.25
circle_45_c2s,1818.0,64.02
circle_45_c2c,1541.0,64.02
circle_45_c2m,1992.4220000000016,64.02
circle_50_a1,117.28,0.02
circle_50_a2,1833.0,0.16
circle_50_a3,2382.03,1.27
circle_50_a4,2845.28,1.29
circle_50_b1,2690.86,1.06
circle_50_b2,2687.8,80.97
circle_50_c1s,1008.0,1.22
circle_50_c1c,746.0,1.22
circle_50_c1m,2146.871999999999,1.22
circle_50_c2s,1645.0,64.08
circle_50_c2c,1352.0,64.08
circle_50_c2m,1835.2230000000006,64.08
circle_55_a1,107.08,0.02
circle_55_a2,1826.2,0.16
circle_55_a3,2066.88,1.28
circle_55_a4,2479.47,1.29
circle_55_b1,2562.97,1.09
circle_55_b2,2420.73,80.1
circle_55_c1s,894.0,1.27
circle_55_c1c,661.0,1.27
circle_55_c1m,2054.1839999999993,1.27
circle_55_c2s,1447.0,63.77
circle_55_c2c,1181.0,63.77
circle_55_c2m,1639.3120000000004,63.77
circle_60_a1,97.34,0.02
circle_60_a2,1819.71,0.16
circle_60_a3,1750.81,1.27
circle_60_a4,2215.85,1.27
circle_60_b1,2065.76,1.06
circle_60_b2,2151.88,78.47
circle_60_c1s,531.0,1.21
circle_60_c1c,354.0,1.21
circle_60_c1m,1710.279999999999,1.21
circle_60_c2s,1231.0,64.02
circle_60_c2c,1050.0,64.02
circle_60_c2m,1458.3640000000003,64.02
circle_65_a1,88.06,0.02
circle_65_a2,950.79,0.16
circle_65_a3,1537.45,1.28
circle_65_a4,1899.8,1.27
circle_65_b1,1813.52,1.06
circle_65_b2,1888.5,78.41
circle_65_c1s,410.0,1.29
circle_65_c1c,285.0,1.29
circle_65_c1m,1530.5080000000023,1.29
circle_65_c2s,1113.0,64.37
circle_65_c2c,863.0,64.37
circle_65_c2m,1365.5540000000003,64.37
circle_70_a1,79.25,0.02
circle_70_a2,943.45,0.16
circle_70_a3,1220.0,1.27
circle_70_a4,1686.66,1.31
circle_70_b1,1807.65,1.07
circle_70_b2,1633.78,80.91
circle_70_c1s,370.0,1.34
circle_70_c1c,266.0,1.34
circle_70_c1m,1517.6840000000009,1.34
circle_70_c2s,945.0,64.16
circle_70_c2c,745.0,64.16
circle_70_c2m,1199.3219999999997,64.16
circle_75_a1,70.91,0.02
circle_75_a2,70.91,0.16
circle_75_a3,901.87,1.27
circle_75_a4,1369.29,1.27
circle_75_b1,1183.81,1.06
circle_75_b2,1361.05,79.54
circle_75_c1s,310.0,1.23
circle_75_c1c,251.0,1.23
circle_75_c1m,1080.7500000000007,1.23
circle_75_c2s,682.0,64.2
circle_75_c2c,516.0,64.2
circle_75_c2m,955.3369999999992,64.2
circle_80_a1,63.02,0.02
circle_80_a2,63.02,0.17
circle_80_a3,583.17,1.41
circle_80_a4,1155.32,1.28
circle_80_b1,929.93,1.07
circle_80_b2,1081.64,79.81
circle_80_c1s,303.0,1.19
circle_80_c1c,232.0,1.19
circle_80_c1m,895.1459999999992,1.19
circle_80_c2s,557.0,63.8
circle_80_c2c,406.0,63.8
circle_80_c2m,852.3299999999995,63.8
circle_85_a1,55.61,0.02
circle_85_a2,55.61,0.16
circle_85_a3,368.14,1.27
circle_85_a4,836.93,1.27
circle_85_b1,923.75,1.06
circle_85_b2,844.17,78.81
circle_85_c1s,289.0,1.28
circle_85_c1c,217.0,1.28
circle_85_c1m,879.2559999999987,1.28
circle_85_c2s,455.0,64.03
circle_85_c2c,303.0,64.03
circle_85_c2m,750.7989999999994,64.03
circle_90_a1,48.65,0.02
circle_90_a2,48.65,0.16
circle_90_a3,48.65,1.27
circle_90_a4,674.55,1.32
circle_90_b1,545.39,1.07
circle_90_b2,572.3,83.89
circle_90_c1s,263.0,1.3
circle_90_c1c,201.0,1.3
circle_90_c1m,604.8080000000003,1.3
circle_90_c2s,313.0,64.93
circle_90_c2c,241.0,64.93
circle_90_c2m,494.7110000000004,64.93
ellipse_10_a1,204.98,0.02
ellipse_10_a2,4421.2,0.16
ellipse_10_a3,4758.5,1.3
ellipse_10_a4,4910.28,1.32
ellipse_10_b1,4662.13,1.07
ellipse_10_b2,4739.43,80.73
ellipse_10_c1s,3192.0,1.25
ellipse_10_c1c,2704.0,1.25
ellipse_10_c1m,3484.1159999999963,1.25
ellipse_10_c2s,3015.0,65.05
ellipse_10_c2c,2549.0,65.05
ellipse_10_c2m,3076.416999999996,65.05
ellipse_15_a1,195.25,0.02
ellipse_15_a2,4419.58,0.16
ellipse_15_a3,4351.99,1.29
ellipse_15_a4,4554.76,1.29
ellipse_15_b1,4419.58,1.08
ellipse_15_b2,4489.99,80.42
ellipse_15_c1s,2917.0,1.22
ellipse_15_c1c,2435.0,1.22
ellipse_15_c1m,3323.473999999997,1.22
ellipse_15_c2s,2915.0,65.01
ellipse_15_c2c,2520.0,65.01
ellipse_15_c2m,2988.1079999999965,65.01
ellipse_20_a1,185.75,0.02
ellipse_20_a2,3571.55,0.16
ellipse_20_a3,3943.98,1.32
ellipse_20_a4,4299.49,1.29
ellipse_20_b1,4297.07,1.09
ellipse_20_b2,4235.61,80.14
ellipse_20_c1s,2779.0,1.31
ellipse_20_c1c,2337.0,1.31
ellipse_20_c1m,3241.3159999999975,1.31
ellipse_20_c2s,2683.0,65.06
ellipse_20_c2c,2318.0,65.06
ellipse_20_c2m,2778.0339999999974,65.06
ellipse_25_a1,176.49,0.02
ellipse_25_a2,3568.46,0.16
ellipse_25_a3,3738.06,1.36
ellipse_25_a4,4094.22,1.28
ellipse_25_b1,3810.74,1.07
ellipse_25_b2,3961.16,82.19
ellipse_25_c1s,2231.0,1.21
ellipse_25_c1c,1877.0,1.21
ellipse_25_c1m,2918.028,1.21
ellipse_25_c2s,2507.0,65.21
ellipse_25_c2c,2163.0,65.21
ellipse_25_c2m,2640.4769999999976,65.21
ellipse_30_a1,167.46,0.02
ellipse_30_a2,3565.45,0.16
ellipse_30_a3,3531.47,1.31
ellipse_30_a4,3735.35,1.29
ellipse_30_b1,3808.16,1.08
ellipse_30_b2,3719.17,80.17
ellipse_30_c1s,2231.0,1.25
ellipse_30_c1c,1874.0,1.25
ellipse_30_c1m,2914.019999999999,1.25
ellipse_30_c2s,2361.0,65.05
ellipse_30_c2c,2081.0,65.05
ellipse_30_c2m,2519.1369999999993,65.05
ellipse_35_a1,158.67,0.02
ellipse_35_a2,2711.56,0.16
ellipse_35_a3,3120.02,1.29
ellipse_35_a4,3579.54,1.29
ellipse_35_b1,3440.95,1.08
ellipse_35_b2,3460.2,80.55
ellipse_35_c1s,1824.0,1.3
ellipse_35_c1c,1405.0,1.3
ellipse_35_c1m,2667.5759999999996,1.3
ellipse_35_c2s,2129.0,65.05
ellipse_35_c2c,1875.0,65.05
ellipse_35_c2m,2303.0409999999997,65.05
ellipse_40_a1,150.12,0.02
ellipse_40_a2,1854.89,0.17
ellipse_40_a3,2911.86,1.31
ellipse_40_a4,3576.72,1.28
ellipse_40_b1,2950.82,1.09
ellipse_40_b2,3190.3,80.34
ellipse_40_c1s,1278.0,1.25
ellipse_40_c1c,966.0,1.25
ellipse_40_c1m,2337.950000000002,1.25
ellipse_40_c2s,1964.0,65.24
ellipse_40_c2c,1748.0,65.24
ellipse_40_c2m,2165.7,65.24
ellipse_45_a1,141.8,0.02
ellipse_45_a2,1849.35,0.16
ellipse_45_a3,2498.22,1.3
ellipse_45_a4,3317.84,1.33
ellipse_45_b1,2947.06,1.07
ellipse_45_b2,2936.9,83.41
ellipse_45_c1s,1278.0,1.24
ellipse_45_c1c,962.0,1.24
ellipse_45_c1m,2331.641999999999,1.24
ellipse_45_c2s,1758.0,65.31
ellipse_45_c2c,1467.0,65.31
ellipse_45_c2m,2004.96,65.31
ellipse_50_a1,133.73,0.02
ellipse_50_a2,1843.97,0.16
ellipse_50_a3,2288.63,1.29
ellipse_50_a4,3109.54,1.29
ellipse_50_b1,2576.93,1.08
ellipse_50_b2,2661.42,81.85
ellipse_50_c1s,1070.0,1.27
ellipse_50_c1c,795.0,1.27
ellipse_50_c1m,2079.88,1.27
ellipse_50_c2s,1560.0,65.1
ellipse_50_c2c,1296.0,65.1
ellipse_50_c2m,1849.8690000000004,65.1
ellipse_55_a1,125.88,0.02
ellipse_55_a2,1838.74,0.16
ellipse_55_a3,1924.38,1.3
ellipse_55_a4,2849.32,1.29
ellipse_55_b1,2572.82,1.08
ellipse_55_b2,2409.69,78.81
ellipse_55_c1s,1060.0,1.22
ellipse_55_c1c,792.0,1.22
ellipse_55_c1m,2072.6200000000017,1.22
ellipse_55_c2s,1418.0,65.25
ellipse_55_c2c,1211.0,65.25
ellipse_55_c2m,1617.8240000000005,65.25
ellipse_60_a1,118.28,0.02
ellipse_60_a2,975.97,0.16
ellipse_60_a3,1662.13,1.3
ellipse_60_a4,2536.98,1.28
ellipse_60_b1,2201.25,1.09
ellipse_60_b2,2141.01,81.2
ellipse_60_c1s,784.0,1.28
ellipse_60_c1c,540.0,1.28
ellipse_60_c1m,1817.8760000000016,1.28
ellipse_60_c2s,1180.0,65.0
ellipse_60_c2c,859.0,65.0
ellipse_60_c2m,1397.7730000000001,65.0
ellipse_65_a1,110.91,0.02
ellipse_65_a2,110.91,0.16
ellipse_65_a3,1347.76,1.31
ellipse_65_a4,2378.47,1.35
ellipse_65_b1,1706.05,1.08
ellipse_65_b2,1871.7,81.49
ellipse_65_c1s,522.0,1.27
ellipse_65_c1c,329.0,1.27
ellipse_65_c1m,1478.3860000000013,1.27
ellipse_65_c2s,1031.0,65.04
ellipse_65_c2c,687.0,65.04
ellipse_65_c2m,1277.8810000000005,65.04
ellipse_70_a1,103.78,0.02
ellipse_70_a2,103.78,0.16
ellipse_70_a3,929.49,1.3
ellipse_70_a4,2116.44,1.29
ellipse_70_b1,1701.13,1.12
ellipse_70_b2,1623.31,81.47
ellipse_70_c1s,504.0,1.22
ellipse_70_c1c,314.0,1.22
ellipse_70_c1m,1468.8160000000003,1.22
ellipse_70_c2s,853.0,65.07
ellipse_70_c2c,536.0,65.07
ellipse_70_c2m,1102.2379999999998,65.07
ellipse_75_a1,96.89,0.02
ellipse_75_a2,96.89,0.16
ellipse_75_a3,820.35,1.3
ellipse_75_a4,1802.18,1.3
ellipse_75_b1,1081.18,1.1
ellipse_75_b2,1342.64,81.68
ellipse_75_c1s,443.0,1.27
ellipse_75_c1c,304.0,1.27
ellipse_75_c1m,1041.964,1.27
ellipse_75_c2s,671.0,65.05
ellipse_75_c2c,393.0,65.05
ellipse_75_c2m,879.839,65.05
ellipse_80_a1,90.23,0.02
ellipse_80_a2,90.23,0.16
ellipse_80_a3,607.65,1.28
ellipse_80_a4,1383.78,1.29
ellipse_80_b1,1075.8,1.08
ellipse_80_b2,1095.3,79.39
ellipse_80_c1s,440.0,1.22
ellipse_80_c1c,294.0,1.22
ellipse_80_c1m,1030.8120000000001,1.22
ellipse_80_c2s,622.0,65.0
ellipse_80_c2c,367.0,65.0
ellipse_80_c2m,796.6979999999999,65.0
ellipse_85_a1,83.81,0.02
ellipse_85_a2,83.81,0.16
ellipse_85_a3,498.26,1.32
ellipse_85_a4,1068.13,1.29
ellipse_85_b1,823.9,1.11
ellipse_85_b2,851.65,79.85
ellipse_85_c1s,351.0,1.36
ellipse_85_c1c,275.0,1.36
ellipse_85_c1m,851.4119999999994,1.36
ellipse_85_c2s,515.0,65.17
ellipse_85_c2c,295.0,65.17
ellipse_85_c2m,652.0139999999999,65.17
ellipse_90_a1,77.63,0.02
ellipse_90_a2,77.63,0.16
ellipse_90_a3,285.1,1.29
ellipse_90_a4,855.65,1.28
ellipse_90_b1,571.61,1.07
ellipse_90_b2,584.99,82.49
ellipse_90_c1s,333.0,1.26
ellipse_90_c1c,264.0,1.26
ellipse_90_c1m,670.7,1.26
ellipse_90_c2s,392.0,65.25
ellipse_90_c2c,249.0,65.25
ellipse_90_c2m,525.4730000000002,65.25
random_squares_small_10_a1,4674.83,0.02
random_squares_small_10_a2,5215.31,0.16
random_squares_small_10_a3,5199.59,1.29
random_squares_small_10_a4,5199.59,1.28
random_squares_small_10_b1,5187.23,1.08
random_squares_small_10_b2,5204.9,81.49
random_squares_small_10_c1s,3736.0,1.27
random_squares_small_10_c1c,2841.0,1.27
random_squares_small_10_c1m,3821.0259999999957,1.27
random_squares_small_10_c2s,3427.0,65.16
random_squares_small_10_c2c,2646.0,65.16
random_squares_small_10_c2m,3428.5949999999993,65.16
random_squares_small_15_a1,4424.77,0.02
random_squares_small_15_a2,5194.47,0.16
random_squares_small_15_a3,5138.49,1.29
random_squares_small_15_a4,5130.1,1.32
random_squares_small_15_b1,5104.51,1.08
random_squares_small_15_b2,5135.5,81.3
random_squares_small_15_c1s,3565.0,1.3
random_squares_small_15_c1c,2755.0,1.3
random_squares_small_15_c1m,3758.051999999996,1.3
random_squares_small_15_c2s,3273.0,65.77
random_squares_small_15_c2c,2595.0,65.77
random_squares_small_15_c2m,3275.657000000002,65.77
random_squares_small_20_a1,4174.71,0.02
random_squares_small_20_a2,5082.82,0.16
random_squares_small_20_a3,5046.5,1.31
random_squares_small_20_a4,5013.81,1.32
random_squares_small_20_b1,5017.96,1.07
random_squares_small_20_b2,5040.88,82.24
random_squares_small_20_c1s,3404.0,1.3
random_squares_small_20_c1c,2607.0,1.3
random_squares_small_20_c1m,3692.2319999999986,1.3
random_squares_small_20_c2s,3092.0,65.1
random_squares_small_20_c2c,2456.0,65.1
random_squares_small_20_c2m,3095.8519999999994,65.1
random_squares_small_25_a1,3924.64,0.02
random_squares_small_25_a2,5041.15,0.16
random_squares_small_25_a3,4942.89,1.29
random_squares_small_25_a4,4916.1,1.29
random_squares_small_25_b1,4849.75,1.12
random_squares_small_25_b2,4925.51,80.24
random_squares_small_25_c1s,3144.0,1.28
random_squares_small_25_c1c,2417.0,1.28
random_squares_small_25_c1m,3564.3919999999957,1.28
random_squares_small_25_c2s,2901.0,65.01
random_squares_small_25_c2c,2198.0,65.01
random_squares_small_25_c2m,2904.6980000000012,65.01
random_squares_small_30_a1,3674.58,0.02
random_squares_small_30_a2,4999.47,0.16
random_squares_small_30_a3,4866.98,1.29
random_squares_small_30_a4,4739.79,1.32
random_squares_small_30_b1,4715.56,1.08
random_squares_small_30_b2,4784.96,80.55
random_squares_small_30_c1s,2967.0,1.23
random_squares_small_30_c1c,2312.0,1.23
random_squares_small_30_c1m,3462.595,1.23
random_squares_small_30_c2s,2700.0,65.0
random_squares_small_30_c2c,1961.0,65.0
random_squares_small_30_c2m,2704.593,65.0
random_squares_small_35_a1,3424.52,0.02
random_squares_small_35_a2,4804.46,0.16
random_squares_small_35_a3,4712.47,1.28
random_squares_small_35_a4,4510.08,1.28
random_squares_small_35_b1,4585.43,1.13
random_squares_small_35_b2,4613.17,80.24
random_squares_small_35_c1s,2793.0,1.26
random_squares_small_35_c1c,2103.0,1.26
random_squares_small_35_c1m,3364.0670000000005,1.26
random_squares_small_35_c2s,2492.0,65.27
random_squares_small_35_c2c,1806.0,65.27
random_squares_small_35_c2m,2494.172,65.27
random_squares_small_40_a1,3062.72,0.02
random_squares_small_40_a2,4714.01,0.16
random_squares_small_40_a3,4471.82,1.33
random_squares_small_40_a4,4317.7,1.3
random_squares_small_40_b1,4294.64,1.09
random_squares_small_40_b2,4371.96,83.84
random_squares_small_40_c1s,2595.0,1.24
random_squares_small_40_c1c,1951.0,1.24
random_squares_small_40_c1m,3181.1679999999965,1.24
random_squares_small_40_c2s,2282.0,64.83
random_squares_small_40_c2c,1657.0,64.83
random_squares_small_40_c2m,2284.113,64.83
random_squares_small_45_a1,2599.21,0.02
random_squares_small_45_a2,4376.03,0.16
random_squares_small_45_a3,4118.39,1.32
random_squares_small_45_a4,4011.78,1.28
random_squares_small_45_b1,3804.91,1.09
random_squares_small_45_b2,4044.46,80.95
random_squares_small_45_c1s,2385.0,1.29
random_squares_small_45_c1c,1803.0,1.29
random_squares_small_45_c1m,2908.172000000002,1.29
random_squares_small_45_c2s,2070.0,65.21
random_squares_small_45_c2c,1507.0,65.21
random_squares_small_45_c2m,2077.2659999999987,65.21
random_squares_small_50_a1,2173.7,0.02
random_squares_small_50_a2,4234.2,0.16
random_squares_small_50_a3,3780.89,1.29
random_squares_small_50_a4,3595.44,1.28
random_squares_small_50_b1,3351.13,1.08
random_squares_small_50_b2,3698.84,80.94
random_squares_small_50_c1s,2193.0,1.22
random_squares_small_50_c1c,1660.0,1.22
random_squares_small_50_c1m,2665.312000000001,1.22
random_squares_small_50_c2s,1859.0,64.06
random_squares_small_50_c2c,1361.0,64.06
random_squares_small_50_c2m,1863.575,64.06
random_squares_small_55_a1,1786.21,0.02
random_squares_small_55_a2,4105.03,0.16
random_squares_small_55_a3,3420.98,1.28
random_squares_small_55_a4,3003.59,1.27
random_squares_small_55_b1,2904.21,1.08
random_squares_small_55_b2,3330.02,78.34
random_squares_small_55_c1s,1942.0,1.33
random_squares_small_55_c1c,1510.0,1.33
random_squares_small_55_c1m,2421.6450000000023,1.33
random_squares_small_55_c2s,1651.0,64.4
random_squares_small_55_c2c,1216.0,64.4
random_squares_small_55_c2m,1657.04,64.4
random_squares_small_60_a1,1436.72,0.02
random_squares_small_60_a2,3988.54,0.16
random_squares_small_60_a3,2929.53,1.27
random_squares_small_60_a4,2508.48,1.28
random_squares_small_60_b1,2621.49,1.06
random_squares_small_60_b2,2932.12,79.06
random_squares_small_60_c1s,1707.0,1.21
random_squares_small_60_c1c,1281.0,1.21
random_squares_small_60_c1m,2267.4179999999974,1.21
random_squares_small_60_c2s,1444.0,64.06
random_squares_small_60_c2c,1070.0,64.06
random_squares_small_60_c2m,1455.7939999999999,64.06
random_squares_small_65_a1,1125.25,0.02
random_squares_small_65_a2,3539.78,0.16
random_squares_small_65_a3,2615.36,1.28
random_squares_small_65_a4,2160.05,1.28
random_squares_small_65_b1,2209.32,1.08
random_squares_small_65_b2,2549.33,77.41
random_squares_small_65_c1s,1431.0,1.27
random_squares_small_65_c1c,1043.0,1.27
random_squares_small_65_c1m,2019.318000000002,1.27
random_squares_small_65_c2s,1253.0,64.41
random_squares_small_65_c2c,925.0,64.41
random_squares_small_65_c2m,1257.6429999999996,64.41
random_squares_small_70_a1,851.78,0.02
random_squares_small_70_a2,2322.67,0.16
random_squares_small_70_a3,2307.96,1.29
random_squares_small_70_a4,1822.57,1.27
random_squares_small_70_b1,1954.95,1.06
random_squares_small_70_b2,2151.06,77.79
random_squares_small_70_c1s,1233.0,1.21
random_squares_small_70_c1c,902.0,1.21
random_squares_small_70_c1m,1850.8979999999974,1.21
random_squares_small_70_c2s,1065.0,64.43
random_squares_small_70_c2c,784.0,64.43
random_squares_small_70_c2m,1059.954,64.43
random_squares_small_75_a1,616.32,0.02
random_squares_small_75_a2,2165.7,0.16
random_squares_small_75_a3,1871.31,1.33
random_squares_small_75_a4,1313.54,1.29
random_squares_small_75_b1,1391.01,1.08
random_squares_small_75_b2,1735.93,80.35
random_squares_small_75_c1s,1028.0,1.23
random_squares_small_75_c1c,760.0,1.23
random_squares_small_75_c1m,1472.5759999999989,1.23
random_squares_small_75_c2s,873.0,64.27
random_squares_small_75_c2c,645.0,64.27
random_squares_small_75_c2m,868.9230000000007,64.27
random_squares_small_80_a1,418.87,0.02
random_squares_small_80_a2,1630.27,0.16
random_squares_small_80_a3,1533.35,1.27
random_squares_small_80_a4,1145.71,1.27
random_squares_small_80_b1,1111.1,1.06
random_squares_small_80_b2,1328.38,78.89
random_squares_small_80_c1s,836.0,1.32
random_squares_small_80_c1c,621.0,1.32
random_squares_small_80_c1m,1247.8440000000014,1.32
random_squares_small_80_c2s,684.0,64.52
random_squares_small_80_c2c,507.0,64.52
random_squares_small_80_c2m,682.3799999999999,64.52
random_squares_small_85_a1,259.43,0.02
random_squares_small_85_a2,1093.6,0.16
random_squares_small_85_a3,1060.24,1.27
random_squares_small_85_a4,759.94,1.28
random_squares_small_85_b1,914.85,1.06
random_squares_small_85_b2,962.52,77.9
random_squares_small_85_c1s,646.0,1.23
random_squares_small_85_c1c,484.0,1.23
random_squares_small_85_c1m,1054.629999999999,1.23
random_squares_small_85_c2s,676.0,63.76
random_squares_small_85_c2c,504.0,63.76
random_squares_small_85_c2m,675.6910000000001,63.76
random_squares_small_90_a1,138.0,0.02
random_squares_small_90_a2,992.41,0.16
random_squares_small_90_a3,701.91,1.27
random_squares_small_90_a4,445.59,1.31
random_squares_small_90_b1,626.24,1.06
random_squares_small_90_b2,616.07,78.36
random_squares_small_90_c1s,459.0,1.29
random_squares_small_90_c1c,348.0,1.29
random_squares_small_90_c1m,777.5560000000017,1.29
random_squares_small_90_c2s,493.0,64.02
random_squares_small_90_c2c,370.0,64.02
random_squares_small_90_c2m,493.05299999999977,64.02
random_squares_large_10_a1,5264.45,0.02
random_squares_large_10_a2,5264.45,0.16
random_squares_large_10_a3,5168.11,1.27
random_squares_large_10_a4,5200.22,1.27
random_squares_large_10_b1,5180.34,1.06
random_squares_large_10_b2,5196.4,80.26
random_squares_large_10_c1s,3690.0,1.37
random_squares_large_10_c1c,2842.0,1.37
random_squares_large_10_c1m,3815.778999999997,1.37
random_squares_large_10_c2s,3425.0,64.57
random_squares_large_10_c2c,2637.0,64.57
random_squares_large_10_c2m,3471.6939999999954,64.57
random_squares_large_15_a1,5264.45,0.02
random_squares_large_15_a2,5190.85,0.16
random_squares_large_15_a3,5105.49,1.27
random_squares_large_15_a4,5140.81,1.27
random_squares_large_15_b1,5106.75,1.09
random_squares_large_15_b2,5124.8,77.33
random_squares_large_15_c1s,3510.0,1.25
random_squares_large_15_c1c,2786.0,1.25
random_squares_large_15_c1m,3759.770999999995,1.25
random_squares_large_15_c2s,3271.0,64.1
random_squares_large_15_c2c,2563.0,64.1
random_squares_large_15_c2m,3377.7299999999955,64.1
random_squares_large_20_a1,5264.45,0.02
random_squares_large_20_a2,5170.78,0.16
random_squares_large_20_a3,5017.17,1.27
random_squares_large_20_a4,5062.13,1.27
