result_key,surface_power [wh],runtime [sec]
triangle_65_b1,6421.86,1.11
triangle_65_b2,6413.34,77.0
triangle_65_c1s,3684.0,1.15
triangle_65_c1c,2987.0,1.15
triangle_65_c1m,5143.199000000005,1.15
triangle_65_c2s,3925.0,64.97
triangle_65_c2c,2861.0,64.97
triangle_65_c2m,4366.149999999996,64.97
triangle_70_a1,1261.52,0.02
triangle_70_a2,3683.49,0.16
triangle_70_a3,5185.11,1.31
triangle_70_a4,3005.34,1.29
triangle_70_b1,5759.46,1.08
triangle_70_b2,5525.92,76.43
triangle_70_c1s,3394.0,1.19
triangle_70_c1c,2914.0,1.19
triangle_70_c1m,4686.399999999998,1.19
triangle_70_c2s,3469.0,64.97
triangle_70_c2c,2361.0,64.97
triangle_70_c2m,3905.347999999997,64.97
triangle_75_a1,1060.03,0.02
triangle_75_a2,3515.58,0.16
triangle_75_a3,4006.69,1.28
triangle_75_a4,2238.69,1.31
triangle_75_b1,4567.96,1.08
triangle_75_b2,4664.43,77.31
triangle_75_c1s,2745.0,1.27
triangle_75_c1c,2252.0,1.27
triangle_75_c1m,3842.1040000000016,1.27
triangle_75_c2s,2992.0,64.85
triangle_75_c2c,2129.0,64.85
triangle_75_c2m,3292.172000000001,64.85
triangle_80_a1,876.06,0.02
triangle_80_a2,876.06,0.17
triangle_80_a3,3262.82,1.28
triangle_80_a4,1920.27,1.29
triangle_80_b1,3895.03,1.1
triangle_80_b2,3773.68,79.27
triangle_80_c1s,2659.0,1.28
triangle_80_c1c,2194.0,1.28
triangle_80_c1m,3363.4720000000016,1.28
triangle_80_c2s,2425.0,64.87
triangle_80_c2c,1814.0,64.87
triangle_80_c2m,2641.249999999999,64.87
triangle_85_a1,709.61,0.02
triangle_85_a2,709.61,0.16
triangle_85_a3,2368.82,1.28
triangle_85_a4,1463.79,1.3
triangle_85_b1,2864.42,1.09
triangle_85_b2,2885.37,77.73
triangle_85_c1s,1929.0,1.17
triangle_85_c1c,1418.0,1.17
triangle_85_c1m,2617.8719999999976,1.17
triangle_85_c2s,1981.0,65.05
triangle_85_c2c,1551.0,65.05
triangle_85_c2m,2162.5369999999994,65.05
triangle_90_a1,560.68,0.02
triangle_90_a2,560.68,0.16
triangle_90_a3,1322.31,1.3
triangle_90_a4,1322.31,1.29
triangle_90_b1,2011.41,1.08
triangle_90_b2,1993.27,78.56
triangle_90_c1s,1211.0,1.27
triangle_90_c1c,783.0,1.27
triangle_90_c1m,1988.7360000000012,1.27
triangle_90_c2s,1408.0,64.83
triangle_90_c2c,923.0,64.83
triangle_90_c2m,1522.7950000000017,64.83
circle_10_a1,1940.69,0.02
circle_10_a2,13484.56,0.16
circle_10_a3,14131.02,1.3
circle_10_a4,14962.18,1.31
circle_10_b1,14803.86,1.09
circle_10_b2,14388.83,78.6
circle_10_c1s,10655.0,1.27
circle_10_c1c,8904.0,1.27
circle_10_c1m,11199.342,1.27
circle_10_c2s,9626.0,64.85
circle_10_c2c,8235.0,64.85
circle_10_c2m,9762.498000000005,64.85
circle_15_a1,1815.42,0.02
circle_15_a2,11134.03,0.16
circle_15_a3,13277.31,1.28
circle_15_a4,14535.32,1.31
circle_15_b1,13796.49,1.07
circle_15_b2,13652.28,78.88
circle_15_c1s,9391.0,1.27
circle_15_c1c,8073.0,1.27
circle_15_c1m,10468.044000000004,1.27
circle_15_c2s,8950.0,65.05
circle_15_c2c,7955.0,65.05
circle_15_c2m,9168.133,65.05
circle_20_a1,1694.33,0.02
circle_20_a2,11093.67,0.16
circle_20_a3,12409.58,1.28
circle_20_a4,13819.48,1.28
circle_20_b1,13107.81,1.08
circle_20_b2,12917.59,77.36
circle_20_c1s,8551.0,1.28
circle_20_c1c,7016.0,1.28
circle_20_c1m,9971.688000000004,1.28
circle_20_c2s,8299.0,64.99
circle_20_c2c,7326.0,64.99
circle_20_c2m,8635.467999999995,64.99
circle_25_a1,1577.42,0.02
circle_25_a2,11054.7,0.16
circle_25_a3,11244.24,1.32
circle_25_a4,12523.68,1.29
circle_25_b1,11731.65,1.07
circle_25_b2,12219.61,78.25
circle_25_c1s,6870.0,1.25
circle_25_c1c,5810.0,1.25
circle_25_c1m,8978.976000000008,1.25
circle_25_c2s,7756.0,64.89
circle_25_c2c,6738.0,64.89
circle_25_c2m,8194.425999999994,64.89
circle_30_a1,1464.69,0.02
circle_30_a2,11017.12,0.16
circle_30_a3,10635.02,1.32
circle_30_a4,11781.32,1.28
circle_30_b1,11699.44,1.07
circle_30_b2,11483.37,77.57
circle_30_c1s,6872.0,1.28
circle_30_c1c,5801.0,1.28
circle_30_c1m,8961.336000000003,1.28
circle_30_c2s,7363.0,64.89
circle_30_c2c,6440.0,64.89
circle_30_c2m,7810.836999999997,64.89
circle_35_a1,1356.13,0.02
circle_35_a2,8574.74,0.16
circle_35_a3,10018.46,1.28
circle_35_a4,11029.06,1.28
circle_35_b1,10980.94,1.06
circle_35_b2,10720.26,76.79
circle_35_c1s,6033.0,1.15
circle_35_c1c,4819.0,1.15
circle_35_c1m,8447.404000000013,1.15
circle_35_c2s,6646.0,65.18
circle_35_c2c,5812.0,65.18
circle_35_c2m,7141.674999999997,65.18
circle_40_a1,1251.76,0.02
circle_40_a2,8522.55,0.16
circle_40_a3,9104.21,1.3
circle_40_a4,10122.12,1.34
circle_40_b1,9907.46,1.08
circle_40_b2,9962.28,80.88
circle_40_c1s,4788.0,1.28
circle_40_c1c,3687.0,1.28
circle_40_c1m,7677.972000000012,1.28
circle_40_c2s,6057.0,64.88
circle_40_c2c,5379.0,64.88
circle_40_c2m,6674.134999999998,64.88
circle_45_a1,1151.57,0.02
circle_45_a2,6032.16,0.16
circle_45_a3,8765.29,1.33
circle_45_a4,9497.38,1.29
circle_45_b1,9169.68,1.08
circle_45_b2,9172.58,76.06
circle_45_c1s,3959.0,1.15
circle_45_c1c,2984.0,1.15
circle_45_c1m,7150.9220000000105,1.15
circle_45_c2s,5619.0,64.27
circle_45_c2c,4779.0,64.27
circle_45_c2m,6245.335999999997,64.27
circle_50_a1,1055.55,0.02
circle_50_a2,5968.15,0.16
circle_50_a3,7540.18,1.27
circle_50_a4,8866.58,1.28
circle_50_b1,8424.44,1.08
circle_50_b2,8415.67,74.44
circle_50_c1s,3134.0,1.14
circle_50_c1c,2329.0,1.14
circle_50_c1m,6618.0660000000025,1.14
circle_50_c2s,5087.0,63.76
circle_50_c2c,4216.0,63.76
circle_50_c2m,5772.858999999997,63.76
circle_55_a1,963.71,0.02
circle_55_a2,5906.92,0.16
circle_55_a3,6598.97,1.27
circle_55_a4,7785.34,1.27
circle_55_b1,8025.44,1.06
circle_55_b2,7616.45,74.3
circle_55_c1s,2784.0,1.14
circle_55_c1c,2087.0,1.14
circle_55_c1m,6333.432000000001,1.14
circle_55_c2s,4476.0,63.71
circle_55_c2c,3683.0,63.71
circle_55_c2m,5169.753999999998,63.71
circle_60_a1,876.06,0.02
circle_60_a2,5848.48,0.16
circle_60_a3,5649.59,1.27
circle_60_a4,6992.14,1.29
circle_60_b1,6558.83,1.06
circle_60_b2,6807.45,74.77
circle_60_c1s,1667.0,1.15
circle_60_c1c,1106.0,1.15
circle_60_c1m,5279.511999999999,1.15
circle_60_c2s,3809.0,63.73
circle_60_c2c,3248.0,63.73
circle_60_c2m,4524.235999999997,63.73
circle_65_a1,792.58,0.02
circle_65_a2,3292.7,0.16
circle_65_a3,4992.79,1.27
circle_65_a4,6042.84,1.26
circle_65_b1,5792.83,1.06
circle_65_b2,6010.1,75.31
circle_65_c1s,1292.0,1.15
circle_65_c1c,900.0,1.15
circle_65_c1m,4727.911999999998,1.15
circle_65_c2s,3442.0,63.84
circle_65_c2c,2677.0,63.84
circle_65_c2m,4241.007,63.84
circle_70_a1,713.28,0.02
circle_70_a2,3226.62,0.16
circle_70_a3,4030.89,1.27
circle_70_a4,5388.1,1.27
circle_70_b1,5739.96,1.06
circle_70_b2,5234.3,77.07
circle_70_c1s,1165.0,1.26
circle_70_c1c,842.0,1.26
circle_70_c1m,4687.367999999993,1.26
circle_70_c2s,2925.0,64.74
circle_70_c2c,2313.0,64.74
circle_70_c2m,3730.694999999999,64.74
circle_75_a1,638.16,0.02
circle_75_a2,638.16,0.16
circle_75_a3,3062.99,1.28
circle_75_a4,4426.95,1.28
circle_75_b1,3885.7,1.07
circle_75_b2,4402.9,87.98
circle_75_c1s,980.0,1.28
circle_75_c1c,794.0,1.28
circle_75_c1m,3347.789999999998,1.28
circle_75_c2s,2116.0,64.31
circle_75_c2c,1605.0,64.31
circle_75_c2m,2980.0049999999983,64.31
circle_80_a1,567.21,0.02
circle_80_a2,567.21,0.16
circle_80_a3,2089.83,1.29
circle_80_a4,3764.7,1.28
circle_80_b1,3104.9,1.07
circle_80_b2,3549.0,80.68
circle_80_c1s,960.0,1.27
circle_80_c1c,733.0,1.27
circle_80_c1m,2777.683999999998,1.27
circle_80_c2s,1709.0,64.85
circle_80_c2c,1251.0,64.85
circle_80_c2m,2516.976000000002,64.85
circle_85_a1,500.45,0.02
circle_85_a2,500.45,0.17
circle_85_a3,1418.02,1.34
circle_85_a4,2794.38,1.3
circle_85_b1,3049.27,1.1
circle_85_b2,2815.62,85.0
circle_85_c1s,916.0,1.28
circle_85_c1c,685.0,1.28
circle_85_c1m,2727.3540000000035,1.28
circle_85_c2s,1376.0,64.12
circle_85_c2c,938.0,64.12
circle_85_c2m,2204.588000000001,64.12
circle_90_a1,437.87,0.02
circle_90_a2,437.87,0.16
circle_90_a3,437.87,1.28
circle_90_a4,2280.52,1.28
circle_90_b1,1900.29,1.07
circle_90_b2,1979.51,77.9
circle_90_c1s,836.0,1.25
circle_90_c1c,637.0,1.25
circle_90_c1m,1884.767999999999,1.25
circle_90_c2s,847.0,64.41
circle_90_c2c,630.0,64.41
circle_90_c2m,1420.1350000000011,64.41
ellipse_10_a1,1844.86,0.02
ellipse_10_a2,13468.59,0.17
ellipse_10_a3,14398.49,1.29
ellipse_10_a4,14816.94,1.28
ellipse_10_b1,14132.81,1.07
ellipse_10_b2,14345.91,78.75
ellipse_10_c1s,9812.0,1.26
ellipse_10_c1c,8353.0,1.26
ellipse_10_c1m,10712.094000000003,1.26
ellipse_10_c2s,9312.0,64.36
ellipse_10_c2c,7996.0,64.36
ellipse_10_c2m,9505.529000000004,64.36
ellipse_15_a1,1757.23,0.02
ellipse_15_a2,13453.99,0.16
ellipse_15_a3,13266.84,1.28
ellipse_15_a4,13828.28,1.28
ellipse_15_b1,13453.99,1.08
ellipse_15_b2,13648.93,81.02
ellipse_15_c1s,8970.0,1.27
ellipse_15_c1c,7550.0,1.27
ellipse_15_c1m,10220.840000000004,1.27
ellipse_15_c2s,9002.0,64.31
ellipse_15_c2c,7882.0,64.31
ellipse_15_c2m,9232.243,64.31
ellipse_20_a1,1671.74,0.02
ellipse_20_a2,11086.14,0.16
ellipse_20_a3,12121.72,1.28
ellipse_20_a4,13110.23,1.28
ellipse_20_b1,13103.51,1.07
ellipse_20_b2,12932.59,79.6
ellipse_20_c1s,8549.0,1.28
ellipse_20_c1c,7216.0,1.28
ellipse_20_c1m,9969.432000000008,1.28
ellipse_20_c2s,8287.0,64.27
ellipse_20_c2c,7194.0,64.27
ellipse_20_c2m,8587.120999999996,64.27
ellipse_25_a1,1588.37,0.02
ellipse_25_a2,11058.35,0.16
ellipse_25_a3,11531.85,1.28
ellipse_25_a4,12526.2,1.28
ellipse_25_b1,11734.78,1.08
ellipse_25_b2,12154.72,79.7
ellipse_25_c1s,6870.0,1.28
ellipse_25_c1c,5810.0,1.28
ellipse_25_c1m,8980.656000000006,1.28
ellipse_25_c2s,7742.0,64.28
ellipse_25_c2c,6710.0,64.28
ellipse_25_c2m,8163.854999999994,64.28
ellipse_30_a1,1507.14,0.02
ellipse_30_a2,11031.27,0.16
ellipse_30_a3,10936.03,1.28
ellipse_30_a4,11507.48,1.28
ellipse_30_b1,11711.57,1.07
ellipse_30_b2,11462.13,80.69
ellipse_30_c1s,6871.0,1.26
ellipse_30_c1c,5802.0,1.26
ellipse_30_c1m,8968.056000000008,1.26
ellipse_30_c2s,7294.0,64.33
ellipse_30_c2c,6454.0,64.33
ellipse_30_c2m,7742.419999999996,64.33
ellipse_35_a1,1428.04,0.02
ellipse_35_a2,8610.69,0.16
ellipse_35_a3,9759.91,1.28
ellipse_35_a4,11052.79,1.28
ellipse_35_b1,10662.87,1.06
ellipse_35_b2,10717.03,81.01
ellipse_35_c1s,5625.0,1.26
ellipse_35_c1c,4343.0,1.26
ellipse_35_c1m,8213.904000000008,1.26
ellipse_35_c2s,6581.0,64.1
ellipse_35_c2c,5804.0,64.1
ellipse_35_c2m,7068.298999999997,64.1
ellipse_40_a1,1351.07,0.02
ellipse_40_a2,6165.16,0.16
ellipse_40_a3,9149.89,1.28
ellipse_40_a4,11027.39,1.27
ellipse_40_b1,9259.93,1.06
ellipse_40_b2,9936.2,76.95
ellipse_40_c1s,3955.0,1.25
ellipse_40_c1c,2998.0,1.25
ellipse_40_c1m,7205.224000000001,1.25
ellipse_40_c2s,6073.0,64.32
ellipse_40_c2c,5399.0,64.32
ellipse_40_c2m,6642.134999999997,64.32
ellipse_45_a1,1276.23,0.02
ellipse_45_a2,6115.27,0.16
ellipse_45_a3,7954.1,1.28
ellipse_45_a4,10276.84,1.27
ellipse_45_b1,9226.08,1.06
ellipse_45_b2,9197.27,77.08
ellipse_45_c1s,3956.0,1.22
ellipse_45_c1c,2985.0,1.22
ellipse_45_c1m,7185.31200000001,1.22
ellipse_45_c2s,5434.0,64.12
ellipse_45_c2c,4531.0,64.12
ellipse_45_c2m,6128.322999999997,64.12
ellipse_50_a1,1203.53,0.02
ellipse_50_a2,6066.8,0.17
ellipse_50_a3,7331.25,1.29
ellipse_50_a4,9665.62,1.27
ellipse_50_b1,8151.06,1.07
ellipse_50_b2,8391.33,77.07
ellipse_50_c1s,3321.0,1.23
ellipse_50_c1c,2464.0,1.23
ellipse_50_c1m,6414.4800000000105,1.23
ellipse_50_c2s,4823.0,63.97
ellipse_50_c2c,4019.0,63.97
ellipse_50_c2m,5639.545999999997,63.97
ellipse_55_a1,1132.96,0.02
ellipse_55_a2,6019.75,0.16
ellipse_55_a3,6264.09,1.29
ellipse_55_a4,8902.96,1.31
ellipse_55_b1,8114.09,1.07
ellipse_55_b2,7648.68,75.74
ellipse_55_c1s,3289.0,1.14
ellipse_55_c1c,2458.0,1.14
ellipse_55_c1m,6391.512000000006,1.14
ellipse_55_c2s,4386.0,64.22
ellipse_55_c2c,3770.0,64.22
ellipse_55_c2m,5113.886999999998,64.22
ellipse_60_a1,1064.52,0.02
ellipse_60_a2,3519.32,0.16
ellipse_60_a3,5483.16,1.27
ellipse_60_a4,7987.06,1.28
ellipse_60_b1,7026.18,1.08
ellipse_60_b2,6853.76,79.89
ellipse_60_c1s,2440.0,1.25
ellipse_60_c1c,1668.0,1.25
ellipse_60_c1m,5611.284000000003,1.25
ellipse_60_c2s,3653.0,65.47
ellipse_60_c2c,2685.0,65.47
ellipse_60_c2m,4443.893999999999,65.47
ellipse_65_a1,998.21,0.02
ellipse_65_a2,998.21,0.16
ellipse_65_a3,4549.04,1.28
ellipse_65_a4,7508.06,1.28
ellipse_65_b1,5577.65,1.08
ellipse_65_b2,6053.21,92.8
ellipse_65_c1s,1643.0,1.27
ellipse_65_c1c,1038.0,1.27
ellipse_65_c1m,4571.386000000003,1.27
ellipse_65_c2s,3193.0,64.16
ellipse_65_c2c,2159.0,64.16
ellipse_65_c2m,4084.395,64.16
ellipse_70_a1,934.03,0.02
ellipse_70_a2,934.03,0.16
ellipse_70_a3,3311.52,1.29
ellipse_70_a4,6729.16,1.28
ellipse_70_b1,5533.34,1.08
ellipse_70_b2,5309.27,79.6
ellipse_70_c1s,1587.0,1.26
ellipse_70_c1c,993.0,1.26
ellipse_70_c1m,4541.226000000003,1.26
ellipse_70_c2s,2645.0,64.54
ellipse_70_c2c,1707.0,64.54
ellipse_70_c2m,3552.455999999999,64.54
ellipse_75_a1,871.99,0.02
ellipse_75_a2,871.99,0.16
ellipse_75_a3,2960.98,1.28
ellipse_75_a4,5796.03,1.28
ellipse_75_b1,3714.15,1.08
ellipse_75_b2,4469.1,81.74
ellipse_75_c1s,1399.0,1.28
ellipse_75_c1c,957.0,1.28
ellipse_75_c1m,3233.423999999997,1.28
ellipse_75_c2s,2093.0,64.17
ellipse_75_c2c,1233.0,64.17
ellipse_75_c2m,2747.2199999999993,64.17
ellipse_80_a1,812.07,0.02
ellipse_80_a2,812.07,0.16
ellipse_80_a3,2310.2,1.28
ellipse_80_a4,4557.39,1.28
ellipse_80_b1,3665.65,1.07
ellipse_80_b2,3722.13,83.43
ellipse_80_c1s,1390.0,1.41
ellipse_80_c1c,927.0,1.41
ellipse_80_c1m,3198.131999999999,1.41
ellipse_80_c2s,1944.0,64.49
ellipse_80_c2c,1141.0,64.49
ellipse_80_c2m,2490.7819999999992,64.49
ellipse_85_a1,754.29,0.02
ellipse_85_a2,754.29,0.16
ellipse_85_a3,1957.42,1.29
ellipse_85_a4,3611.71,1.28
ellipse_85_b1,2902.73,1.08
ellipse_85_b2,2983.3,82.46
ellipse_85_c1s,1110.0,1.29
ellipse_85_c1c,868.0,1.29
ellipse_85_c1m,2647.6800000000003,1.29
ellipse_85_c2s,1614.0,64.29
ellipse_85_c2c,916.0,64.29
ellipse_85_c2m,2047.8609999999996,64.29
ellipse_90_a1,698.65,0.02
ellipse_90_a2,698.65,0.16
ellipse_90_a3,1302.43,1.28
ellipse_90_a4,2962.85,1.28
ellipse_90_b1,2136.24,1.07
ellipse_90_b2,2175.17,78.36
ellipse_90_c1s,1058.0,1.26
ellipse_90_c1c,835.0,1.26
ellipse_90_c1m,2093.160000000001,1.26
ellipse_90_c2s,1236.0,64.6
ellipse_90_c2c,791.0,64.6
ellipse_90_c2m,1656.3159999999996,64.6
random_squares_small_10_a1,14024.48,0.02
random_squares_small_10_a2,15645.93,0.16
random_squares_small_10_a3,15598.76,1.37
random_squares_small_10_a4,15598.76,1.32
random_squares_small_10_b1,15561.7,1.08
random_squares_small_10_b2,15614.7,87.12
random_squares_small_10_c1s,11493.0,1.31
random_squares_small_10_c1c,8781.0,1.31
random_squares_small_10_c1m,11745.981999999996,1.31
random_squares_small_10_c2s,10477.0,64.59
random_squares_small_10_c2c,8242.0,64.59
random_squares_small_10_c2m,10484.041,64.59
random_squares_small_15_a1,13274.3,0.02
random_squares_small_15_a2,15583.42,0.17
random_squares_small_15_a3,15415.48,1.28
random_squares_small_15_a4,15390.29,1.28
random_squares_small_15_b1,15313.52,1.08
random_squares_small_15_b2,15406.49,80.78
random_squares_small_15_c1s,10981.0,1.25
random_squares_small_15_c1c,8501.0,1.25
random_squares_small_15_c1m,11557.304000000004,1.25
random_squares_small_15_c2s,9982.0,64.57
random_squares_small_15_c2c,8042.999999999999,64.57
random_squares_small_15_c2m,9990.360999999999,64.57
random_squares_small_20_a1,12524.12,0.02
random_squares_small_20_a2,15248.47,0.16
random_squares_small_20_a3,15139.49,1.33
random_squares_small_20_a4,15041.42,1.29
random_squares_small_20_b1,15053.87,1.1
random_squares_small_20_b2,15122.63,94.08
random_squares_small_20_c1s,10497.0,1.35
random_squares_small_20_c1c,8067.0,1.35
random_squares_small_20_c1m,11359.573999999997,1.35
random_squares_small_20_c2s,9584.0,65.76
random_squares_small_20_c2c,7562.0,65.76
random_squares_small_20_c2m,9593.781000000003,65.76
random_squares_small_25_a1,11773.93,0.02
random_squares_small_25_a2,15123.44,0.16
random_squares_small_25_a3,14828.68,1.31
random_squares_small_25_a4,14748.29,1.31
random_squares_small_25_b1,14549.24,1.1
random_squares_small_25_b2,14776.52,87.93
random_squares_small_25_c1s,9707.0,1.26
random_squares_small_25_c1c,7487.0,1.26
random_squares_small_25_c1m,10975.149999999996,1.26
random_squares_small_25_c2s,9004.0,65.11
random_squares_small_25_c2c,6744.0,65.11
random_squares_small_25_c2m,9016.25,65.11
random_squares_small_30_a1,11023.75,0.02
random_squares_small_30_a2,14998.41,0.16
random_squares_small_30_a3,14600.94,1.29
random_squares_small_30_a4,14219.37,1.29
random_squares_small_30_b1,14146.69,1.08
random_squares_small_30_b2,14354.89,84.65
random_squares_small_30_c1s,9173.0,1.28
random_squares_small_30_c1c,7165.0,1.28
random_squares_small_30_c1m,10667.911000000004,1.28
random_squares_small_30_c2s,8395.0,64.5
random_squares_small_30_c2c,6120.0,64.5
random_squares_small_30_c2m,8409.413,64.5
random_squares_small_35_a1,10273.57,0.02
random_squares_small_35_a2,14413.39,0.16
random_squares_small_35_a3,14137.41,1.29
random_squares_small_35_a4,13530.23,1.28
random_squares_small_35_b1,13756.28,1.07
random_squares_small_35_b2,13839.51,84.41
random_squares_small_35_c1s,8644.0,1.29
random_squares_small_35_c1c,6532.0,1.29
random_squares_small_35_c1m,10369.520999999995,1.29
random_squares_small_35_c2s,7762.0,64.77
random_squares_small_35_c2c,5647.0,64.77
random_squares_small_35_c2m,7769.26,64.77
random_squares_small_40_a1,9523.38,0.02
random_squares_small_40_a2,14225.85,0.17
random_squares_small_40_a3,13536.15,1.29
random_squares_small_40_a4,13097.26,1.28
random_squares_small_40_b1,13031.57,1.08
random_squares_small_40_b2,13251.77,84.17
random_squares_small_40_c1s,8042.999999999999,1.85
random_squares_small_40_c1c,6071.0,1.85
random_squares_small_40_c1m,9815.966,1.85
random_squares_small_40_c2s,7120.0,64.92
random_squares_small_40_c2c,5186.0,64.92
random_squares_small_40_c2m,7128.667000000002,64.92
random_squares_small_45_a1,8773.2,0.02
random_squares_small_45_a2,13453.29,0.16
random_squares_small_45_a3,12774.68,1.29
random_squares_small_45_a4,12493.87,1.29
random_squares_small_45_b1,11948.98,1.08
random_squares_small_45_b2,12579.95,83.17
random_squares_small_45_c1s,7404.0,1.28
random_squares_small_45_c1c,5621.0,1.28
random_squares_small_45_c1m,8988.915999999996,1.28
random_squares_small_45_c2s,6473.0,64.75
random_squares_small_45_c2c,4726.0,64.75
random_squares_small_45_c2m,6496.134000000001,64.75
random_squares_small_50_a1,8023.02,0.02
random_squares_small_50_a2,13203.23,0.16
random_squares_small_50_a3,12063.58,1.29
random_squares_small_50_a4,11597.36,1.28
random_squares_small_50_b1,10983.14,1.08
random_squares_small_50_b2,11857.3,80.28
random_squares_small_50_c1s,6816.0,1.27
random_squares_small_50_c1c,5187.0,1.27
random_squares_small_50_c1m,8250.428000000013,1.27
random_squares_small_50_c2s,5828.0,64.72
random_squares_small_50_c2c,4272.0,64.72
random_squares_small_50_c2m,5839.410999999996,64.72
random_squares_small_55_a1,7272.83,0.02
random_squares_small_55_a2,12953.17,0.16
random_squares_small_55_a3,11277.47,1.28
random_squares_small_55_a4,10255.01,1.28
random_squares_small_55_b1,10011.57,1.07
random_squares_small_55_b2,11054.65,79.35
random_squares_small_55_c1s,6043.0,1.26
random_squares_small_55_c1c,4716.0,1.26
random_squares_small_55_c1m,7507.248000000007,1.26
random_squares_small_55_c2s,5390.0,64.51
random_squares_small_55_c2c,3965.0,64.51
random_squares_small_55_c2m,5395.148000000002,64.51
random_squares_small_60_a1,6522.65,0.02
random_squares_small_60_a2,12703.11,0.16
random_squares_small_60_a3,10138.22,1.28
random_squares_small_60_a4,9118.44,1.28
random_squares_small_60_b1,9392.15,1.07
random_squares_small_60_b2,10144.47,80.06
random_squares_small_60_c1s,5320.0,1.28
random_squares_small_60_c1c,3949.0,1.28
random_squares_small_60_c1m,7033.079999999999,1.28
random_squares_small_60_c2s,4745.0,64.13
random_squares_small_60_c2c,3514.0,64.13
random_squares_small_60_c2m,4778.903,64.13
random_squares_small_65_a1,5772.46,0.02
random_squares_small_65_a2,11617.97,0.16
random_squares_small_65_a3,9379.98,1.29
random_squares_small_65_a4,8277.68,1.27
random_squares_small_65_b1,8396.98,1.07
random_squares_small_65_b2,9220.12,80.03
random_squares_small_65_c1s,4485.0,1.25
random_squares_small_65_c1c,3270.0,1.25
random_squares_small_65_c1m,6272.405999999992,1.25
random_squares_small_65_c2s,4158.0,64.22
random_squares_small_65_c2c,3062.0,64.22
random_squares_small_65_c2m,4166.2300000000005,64.22
random_squares_small_70_a1,5022.28,0.02
random_squares_small_70_a2,8612.63,0.16
random_squares_small_70_a3,8576.73,1.29
random_squares_small_70_a4,7391.91,1.29
random_squares_small_70_b1,7715.05,1.06
random_squares_small_70_b2,8193.76,84.17
random_squares_small_70_c1s,3871.0,1.23
random_squares_small_70_c1c,2834.0,1.23
random_squares_small_70_c1m,5751.815999999991,1.23
random_squares_small_70_c2s,3555.0,64.1
random_squares_small_70_c2c,2621.0,64.1
random_squares_small_70_c2m,3546.055000000001,64.1
random_squares_small_75_a1,4272.1,0.02
random_squares_small_75_a2,8112.51,0.16
random_squares_small_75_a3,7382.83,1.28
random_squares_small_75_a4,6000.28,1.27
random_squares_small_75_b1,6192.3,1.06
random_squares_small_75_b2,7047.25,76.76
random_squares_small_75_c1s,3235.0,1.25
random_squares_small_75_c1c,2390.0,1.25
random_squares_small_75_c1m,4590.474000000008,1.25
random_squares_small_75_c2s,2957.0,64.13
random_squares_small_75_c2c,2185.0,64.13
random_squares_small_75_c2m,2946.156000000001,64.13
random_squares_small_80_a1,3521.91,0.02
random_squares_small_80_a2,6589.77,0.16
random_squares_small_80_a3,6344.34,1.29
random_squares_small_80_a4,5362.63,1.28
random_squares_small_80_b1,5274.97,1.06
random_squares_small_80_b2,5825.24,76.48
random_squares_small_80_c1s,2636.0,1.2
random_squares_small_80_c1c,1956.0,1.2
random_squares_small_80_c1m,3893.783999999995,1.2
random_squares_small_80_c2s,2361.0,64.08
random_squares_small_80_c2c,1750.0,64.08
random_squares_small_80_c2m,2357.111999999999,64.08
random_squares_small_85_a1,2334.91,0.02
random_squares_small_85_a2,4577.98,0.16
random_squares_small_85_a3,4488.26,1.27
random_squares_small_85_a4,3680.75,1.29
random_squares_small_85_b1,4097.32,1.06
random_squares_small_85_b2,4225.5,76.04
random_squares_small_85_c1s,2041.0,1.26
random_squares_small_85_c1c,1526.0,1.26
random_squares_small_85_c1m,3291.359000000001,1.26
random_squares_small_85_c2s,1963.0,64.14
random_squares_small_85_c2c,1461.0,64.14
random_squares_small_85_c2m,1962.1220000000008,64.14
random_squares_small_90_a1,1242.04,0.02
random_squares_small_90_a2,3667.26,0.16
random_squares_small_90_a3,2842.68,1.27
random_squares_small_90_a4,2115.12,1.27
random_squares_small_90_b1,2627.88,1.07
random_squares_small_90_b2,2599.0,75.82
random_squares_small_90_c1s,1453.0,1.15
random_squares_small_90_c1c,1100.0,1.15
random_squares_small_90_c1m,2430.296,1.15
random_squares_small_90_c2s,1391.0,64.0
random_squares_small_90_c2c,1039.0,64.0
random_squares_small_90_c2m,1390.741000000001,64.0
random_squares_large_10_a1,15793.34,0.02
random_squares_large_10_a2,15793.34,0.17
random_squares_large_10_a3,15504.32,1.3
random_squares_large_10_a4,15600.66,1.28
random_squares_large_10_b1,15541.02,1.07
random_squares_large_10_b2,15589.19,76.76
random_squares_large_10_c1s,11355.0,1.16
random_squares_large_10_c1c,8778.0,1.16
random_squares_large_10_c1m,11730.251999999997,1.16
random_squares_large_10_c2s,10474.0,64.15
random_squares_large_10_c2c,8196.0,64.15
random_squares_large_10_c2m,10675.461000000008,64.15
random_squares_large_15_a1,15793.34,0.02
random_squares_large_15_a2,15572.56,0.16
random_squares_large_15_a3,15316.46,1.27
random_squares_large_15_a4,15422.43,1.28
random_squares_large_15_b1,15320.24,1.1
random_squares_large_15_b2,15374.39,81.48
random_squares_large_15_c1s,10815.0,1.23
random_squares_large_15_c1c,8588.0,1.23
random_squares_large_15_c1m,11562.353999999996,1.23
random_squares_large_15_c2s,9977.0,64.34
random_squares_large_15_c2c,7932.0,64.34
