result_key,surface_power [wh],runtime [sec]
triangle_65_b2,4059.94,87.25
triangle_65_c1s,2436.0,1.24
triangle_65_c1c,1979.0,1.24
triangle_65_c1m,3402.8799999999983,1.24
triangle_65_c2s,2641.0,64.32
triangle_65_c2c,1939.0,64.32
triangle_65_c2m,2961.486000000001,64.32
triangle_70_a1,560.68,0.02
triangle_70_a2,2222.05,0.16
triangle_70_a3,3252.09,1.29
triangle_70_a4,1756.86,1.29
triangle_70_b1,3646.08,1.08
triangle_70_b2,3485.87,90.21
triangle_70_c1s,2244.0,1.33
triangle_70_c1c,1931.0,1.33
triangle_70_c1m,3099.904000000002,1.33
triangle_70_c2s,2261.0,64.24
triangle_70_c2c,1535.0,64.24
triangle_70_c2m,2536.9700000000025,64.24
triangle_75_a1,471.12,0.02
triangle_75_a2,2147.42,0.16
triangle_75_a3,2482.68,1.28
triangle_75_a4,1275.75,1.27
triangle_75_b1,2865.83,1.07
triangle_75_b2,2931.68,85.55
triangle_75_c1s,1811.0,1.21
triangle_75_c1c,1492.0,1.21
triangle_75_c1m,2539.4080000000004,1.21
triangle_75_c2s,2005.9999999999998,64.39
triangle_75_c2c,1438.0,64.39
triangle_75_c2m,2214.0780000000013,64.39
triangle_80_a1,389.36,0.02
triangle_80_a2,389.36,0.17
triangle_80_a3,2011.68,1.28
triangle_80_a4,1099.13,1.28
triangle_80_b1,2441.41,1.07
triangle_80_b2,2358.92,85.84
triangle_80_c1s,1755.0,1.33
triangle_80_c1c,1454.0,1.33
triangle_80_c1m,2222.1499999999996,1.33
triangle_80_c2s,1600.0,64.33
triangle_80_c2c,1199.0,64.33
triangle_80_c2m,1741.0649999999982,64.33
triangle_85_a1,315.38,0.02
triangle_85_a2,315.38,0.16
triangle_85_a3,1438.87,1.28
triangle_85_a4,826.06,1.29
triangle_85_b1,1774.45,1.06
triangle_85_b2,1788.64,82.86
triangle_85_c1s,1271.0,1.21
triangle_85_c1c,938.0,1.21
triangle_85_c1m,1727.544000000002,1.21
triangle_85_c2s,1303.0,64.1
triangle_85_c2c,1028.0,64.1
triangle_85_c2m,1424.3299999999995,64.1
triangle_90_a1,249.19,0.02
triangle_90_a2,249.19,0.16
triangle_90_a3,763.17,1.29
triangle_90_a4,763.17,1.28
triangle_90_b1,1228.21,1.08
triangle_90_b2,1215.97,84.63
triangle_90_c1s,795.0,1.21
triangle_90_c1c,513.0,1.21
triangle_90_c1m,1310.52,1.21
triangle_90_c2s,880.0,64.43
triangle_90_c2c,597.0,64.43
triangle_90_c2m,950.766999999999,64.43
circle_10_a1,862.53,0.02
circle_10_a2,8917.83,0.16
circle_10_a3,9368.93,1.28
circle_10_a4,9948.91,1.27
circle_10_b1,9838.44,1.08
circle_10_b2,9548.83,84.94
circle_10_c1s,7072.0,1.22
circle_10_c1c,5889.0,1.22
circle_10_c1m,7430.490000000006,1.22
circle_10_c2s,6379.0,64.28
circle_10_c2c,5432.0,64.28
circle_10_c2m,6460.452000000008,64.28
circle_15_a1,806.85,0.02
circle_15_a2,7288.21,0.16
circle_15_a3,8778.92,1.27
circle_15_a4,9653.91,1.28
circle_15_b1,9140.03,1.06
circle_15_b2,9039.72,84.49
circle_15_c1s,6234.0,1.31
circle_15_c1c,5350.0,1.31
circle_15_c1m,6944.052000000008,1.31
circle_15_c2s,5931.0,64.1
circle_15_c2c,5263.0,64.1
circle_15_c2m,6073.652000000007,64.1
circle_20_a1,753.03,0.02
circle_20_a2,7270.27,0.16
circle_20_a3,8182.69,1.27
circle_20_a4,9160.27,1.27
circle_20_b1,8666.82,1.07
circle_20_b2,8534.93,83.6
circle_20_c1s,5676.0,1.22
circle_20_c1c,4656.0,1.22
circle_20_c1m,6613.968000000007,1.22
circle_20_c2s,5500.0,64.09
circle_20_c2c,4847.0,64.09
circle_20_c2m,5719.587000000008,64.09
circle_25_a1,701.07,0.02
circle_25_a2,7252.95,0.16
circle_25_a3,7383.99,1.27
circle_25_a4,8268.49,1.27
circle_25_b1,7720.94,1.07
circle_25_b2,8058.29,81.44
circle_25_c1s,4562.0,1.28
circle_25_c1c,3847.0,1.28
circle_25_c1m,5953.800000000003,1.28
circle_25_c2s,5140.0,64.18
circle_25_c2c,4452.0,64.18
circle_25_c2m,5425.980000000006,64.18
circle_30_a1,650.97,0.02
circle_30_a2,7236.25,0.16
circle_30_a3,6972.84,1.28
circle_30_a4,7763.07,1.28
circle_30_b1,7706.63,1.06
circle_30_b2,7557.68,83.27
circle_30_c1s,4562.0,1.23
circle_30_c1c,3841.0,1.23
circle_30_c1m,5942.232000000004,1.23
circle_30_c2s,4878.0,64.03
circle_30_c2c,4256.0,64.03
circle_30_c2m,5205.453000000004,64.03
circle_35_a1,602.73,0.02
circle_35_a2,5565.81,0.16
circle_35_a3,6558.43,1.28
circle_35_a4,7253.26,1.36
circle_35_b1,7220.17,1.08
circle_35_b2,7040.95,83.83
circle_35_c1s,4006.0,1.29
circle_35_c1c,3179.0,1.29
circle_35_c1m,5600.616000000003,1.29
circle_35_c2s,4404.0,63.86
circle_35_c2c,3833.0,63.86
circle_35_c2m,4706.095000000006,63.86
circle_40_a1,556.34,0.02
circle_40_a2,5542.61,0.17
circle_40_a3,5941.52,1.28
circle_40_a4,6639.6,1.27
circle_40_b1,6492.38,1.06
circle_40_b2,6529.98,83.88
circle_40_c1s,3179.0,1.22
circle_40_c1c,2442.0,1.22
circle_40_c1m,5089.1879999999965,1.22
circle_40_c2s,4013.0,64.17
circle_40_c2c,3562.0,64.17
circle_40_c2m,4393.839000000005,64.17
circle_45_a1,511.81,0.02
circle_45_a2,3850.84,0.16
circle_45_a3,5720.69,1.27
circle_45_a4,6221.55,1.27
circle_45_b1,5997.35,1.07
circle_45_b2,5999.34,83.77
circle_45_c1s,2629.0,1.3
circle_45_c1c,1978.0,1.3
circle_45_c1m,4738.956000000005,1.3
circle_45_c2s,3723.0,64.2
circle_45_c2c,3165.0,64.2
circle_45_c2m,4161.105000000005,64.2
circle_50_a1,469.13,0.02
circle_50_a2,3822.39,0.16
circle_50_a3,4895.43,1.32
circle_50_a4,5800.81,1.28
circle_50_b1,5499.01,1.07
circle_50_b2,5493.02,84.18
circle_50_c1s,2080.0,1.21
circle_50_c1c,1552.0,1.21
circle_50_c1m,4384.968000000002,1.21
circle_50_c2s,3371.0,64.26
circle_50_c2c,2783.0,64.26
circle_50_c2m,3847.057000000004,64.26
circle_55_a1,428.32,0.02
circle_55_a2,3795.18,0.16
circle_55_a3,4266.54,1.29
circle_55_a4,5074.58,1.29
circle_55_b1,5238.11,1.07
circle_55_b2,4959.55,82.59
circle_55_c1s,1846.0,1.21
circle_55_c1c,1377.0,1.21
circle_55_c1m,4196.024,1.21
circle_55_c2s,2966.0,64.27
circle_55_c2c,2440.0,64.27
circle_55_c2m,3450.3170000000027,64.27
circle_60_a1,389.36,0.02
circle_60_a2,3769.2,0.16
circle_60_a3,3634.01,1.27
circle_60_a4,4546.57,1.27
circle_60_b1,4252.04,1.06
circle_60_b2,4421.03,83.92
circle_60_c1s,1101.0,1.29
circle_60_c1c,735.0,1.29
circle_60_c1m,3495.799999999998,1.29
circle_60_c2s,2523.0,64.5
circle_60_c2c,2156.0,64.5
circle_60_c2m,2991.6669999999986,64.5
circle_65_a1,352.26,0.02
circle_65_a2,2048.36,0.16
circle_65_a3,3201.71,1.27
circle_65_a4,3914.08,1.28
circle_65_b1,3744.47,1.13
circle_65_b2,3891.87,86.41
circle_65_c1s,848.0,1.2
circle_65_c1c,589.0,1.2
circle_65_c1m,3129.503999999998,1.2
circle_65_c2s,2280.0,63.82
circle_65_c2c,1767.0,63.82
circle_65_c2m,2802.743999999998,63.82
circle_70_a1,317.01,0.02
circle_70_a2,2018.99,0.16
circle_70_a3,2563.63,1.28
circle_70_a4,3482.69,1.29
circle_70_b1,3720.97,1.07
circle_70_b2,3378.55,82.98
circle_70_c1s,765.0,1.2
circle_70_c1c,551.0,1.2
circle_70_c1m,3102.9600000000014,1.2
circle_70_c2s,1937.0,64.1
circle_70_c2c,1526.0,64.1
circle_70_c2m,2464.4309999999973,64.1
circle_75_a1,283.63,0.02
circle_75_a2,283.63,0.16
circle_75_a3,1922.87,1.28
circle_75_a4,2844.94,1.28
circle_75_b1,2479.04,1.07
circle_75_b2,2828.68,83.35
circle_75_c1s,642.0,1.2
circle_75_c1c,520.0,1.2
circle_75_c1m,2213.142,1.2
circle_75_c2s,1401.0,63.71
circle_75_c2c,1060.0,63.71
circle_75_c2m,1966.374999999998,63.71
circle_80_a1,252.1,0.02
circle_80_a2,252.1,0.16
circle_80_a3,1279.77,1.27
circle_80_a4,2410.22,1.27
circle_80_b1,1964.89,1.06
circle_80_b2,2264.63,79.56
circle_80_c1s,628.0,1.29
circle_80_c1c,479.0,1.29
circle_80_c1m,1834.770000000001,1.29
circle_80_c2s,1126.0,63.77
circle_80_c2c,822.0,63.77
circle_80_c2m,1614.2559999999992,63.77
circle_85_a1,222.42,0.02
circle_85_a2,222.42,0.16
circle_85_a3,840.81,1.27
circle_85_a4,1768.39,1.27
circle_85_b1,1940.17,1.06
circle_85_b2,1782.71,80.92
circle_85_c1s,598.0,1.27
circle_85_c1c,448.0,1.27
circle_85_c1m,1801.8000000000002,1.27
circle_85_c2s,902.0,63.97
circle_85_c2c,617.0,63.97
circle_85_c2m,1405.3879999999992,63.97
circle_90_a1,194.61,0.02
circle_90_a2,194.61,0.16
circle_90_a3,194.61,1.28
circle_90_a4,1434.72,1.29
circle_90_b1,1178.83,1.07
circle_90_b2,1232.14,82.33
circle_90_c1s,546.0,1.29
circle_90_c1c,417.0,1.29
circle_90_c1m,1242.499999999999,1.29
circle_90_c2s,509.0,64.14
circle_90_c2c,366.0,64.14
circle_90_c2m,885.2309999999992,64.14
ellipse_10_a1,819.94,0.02
ellipse_10_a2,8910.73,0.17
ellipse_10_a3,9558.0,1.28
ellipse_10_a4,9849.27,1.28
ellipse_10_b1,9373.06,1.08
ellipse_10_b2,9521.4,85.69
ellipse_10_c1s,6513.0,1.22
ellipse_10_c1c,5530.0,1.22
ellipse_10_c1m,7106.380000000007,1.22
ellipse_10_c2s,6171.0,64.17
ellipse_10_c2c,5254.0,64.17
ellipse_10_c2m,6296.542000000008,64.17
ellipse_15_a1,780.99,0.02
ellipse_15_a2,8904.24,0.16
ellipse_15_a3,8774.27,1.27
ellipse_15_a4,9164.19,1.28
ellipse_15_b1,8904.24,1.06
ellipse_15_b2,9039.63,85.61
ellipse_15_c1s,5954.0,1.32
ellipse_15_c1c,4993.0,1.32
ellipse_15_c1m,6779.654000000004,1.32
ellipse_15_c2s,5966.0,64.25
ellipse_15_c2c,5187.0,64.25
ellipse_15_c2m,6115.712000000008,64.25
ellipse_20_a1,742.99,0.02
ellipse_20_a2,7266.93,0.16
ellipse_20_a3,7984.56,1.27
ellipse_20_a4,8669.57,1.28
ellipse_20_b1,8664.91,1.06
ellipse_20_b2,8546.47,83.06
ellipse_20_c1s,5675.0,1.22
ellipse_20_c1c,4781.0,1.22
ellipse_20_c1m,6612.496000000003,1.22
ellipse_20_c2s,5492.0,63.74
ellipse_20_c2c,4754.0,63.74
ellipse_20_c2m,5688.086000000006,63.74
ellipse_25_a1,705.94,0.02
ellipse_25_a2,7254.58,0.16
ellipse_25_a3,7582.01,1.27
ellipse_25_a4,8269.61,1.27
ellipse_25_b1,7722.34,1.06
ellipse_25_b2,8012.74,79.42
ellipse_25_c1s,4562.0,1.28
ellipse_25_c1c,3847.0,1.28
ellipse_25_c1m,5954.904000000003,1.28
ellipse_25_c2s,5130.0,63.7
ellipse_25_c2c,4434.0,63.7
ellipse_25_c2m,5405.867000000006,63.7
ellipse_30_a1,669.84,0.02
ellipse_30_a2,7242.54,0.16
ellipse_30_a3,7176.81,1.27
ellipse_30_a4,7571.18,1.27
ellipse_30_b1,7712.02,1.06
ellipse_30_b2,7539.88,78.78
ellipse_30_c1s,4562.0,1.23
ellipse_30_c1c,3841.0,1.23
ellipse_30_c1m,5946.648000000006,1.23
ellipse_30_c2s,4832.0,64.09
ellipse_30_c2c,4269.0,64.09
ellipse_30_c2m,5160.104000000005,64.09
ellipse_35_a1,634.68,0.02
ellipse_35_a2,5581.79,0.17
ellipse_35_a3,6373.32,1.3
ellipse_35_a4,7263.8,1.32
ellipse_35_b1,6995.25,1.07
ellipse_35_b2,7032.55,84.63
ellipse_35_c1s,3735.0,1.24
ellipse_35_c1c,2878.0,1.24
ellipse_35_c1m,5445.210000000005,1.24
ellipse_35_c2s,4361.0,63.69
ellipse_35_c2c,3843.0,63.69
ellipse_35_c2m,4660.916000000006,63.69
ellipse_40_a1,600.48,0.02
ellipse_40_a2,3909.95,0.16
ellipse_40_a3,5961.82,1.27
ellipse_40_a4,7252.51,1.27
ellipse_40_b1,6037.47,1.06
ellipse_40_b2,6502.37,79.39
ellipse_40_c1s,2626.0,1.29
ellipse_40_c1c,1989.0,1.29
ellipse_40_c1m,4774.562000000002,1.29
ellipse_40_c2s,4024.0,63.74
ellipse_40_c2c,3577.0,63.74
ellipse_40_c2m,4374.137000000004,63.74
ellipse_45_a1,567.21,0.02
ellipse_45_a2,3887.77,0.16
ellipse_45_a3,5149.59,1.27
ellipse_45_a4,6743.45,1.27
ellipse_45_b1,6022.42,1.06
ellipse_45_b2,6002.65,81.31
ellipse_45_c1s,2627.0,1.2
ellipse_45_c1c,1981.0,1.2
ellipse_45_c1m,4761.527999999998,1.2
ellipse_45_c2s,3601.0,63.78
ellipse_45_c2c,2993.0,63.78
ellipse_45_c2m,4028.528000000004,63.78
ellipse_50_a1,534.9,0.02
ellipse_50_a2,3866.23,0.16
ellipse_50_a3,4732.38,1.28
ellipse_50_a4,6331.42,1.27
ellipse_50_b1,5293.94,1.06
ellipse_50_b2,5458.53,81.79
ellipse_50_c1s,2201.0,1.28
ellipse_50_c1c,1637.0,1.28
ellipse_50_c1m,4249.131999999998,1.28
ellipse_50_c2s,3195.0,63.72
ellipse_50_c2c,2650.0,63.72
ellipse_50_c2m,3699.034000000004,63.72
ellipse_55_a1,503.54,0.02
ellipse_55_a2,3845.32,0.16
ellipse_55_a3,4012.41,1.27
ellipse_55_a4,5816.97,1.27
ellipse_55_b1,5277.51,1.07
ellipse_55_b2,4959.25,82.85
ellipse_55_c1s,2180.0,1.21
ellipse_55_c1c,1633.0,1.21
ellipse_55_c1m,4234.083999999996,1.21
ellipse_55_c2s,2906.0,63.68
ellipse_55_c2c,2488.0,63.68
ellipse_55_c2m,3412.0300000000043,63.68
ellipse_60_a1,473.12,0.02
ellipse_60_a2,2149.08,0.16
ellipse_60_a3,3489.85,1.27
ellipse_60_a4,5199.33,1.27
ellipse_60_b1,4543.31,1.07
ellipse_60_b2,4425.6,81.49
ellipse_60_c1s,1613.0,1.29
ellipse_60_c1c,1108.0,1.29
ellipse_60_c1m,3715.569999999995,1.29
ellipse_60_c2s,2420.0,63.74
ellipse_60_c2c,1783.0,63.74
ellipse_60_c2m,2975.261000000002,63.74
ellipse_65_a1,443.65,0.02
ellipse_65_a2,443.65,0.16
ellipse_65_a3,2864.11,1.28
ellipse_65_a4,4881.15,1.29
ellipse_65_b1,3565.27,1.06
ellipse_65_b2,3889.44,81.98
ellipse_65_c1s,1082.0,1.22
ellipse_65_c1c,680.0,1.22
ellipse_65_c1m,3024.5039999999995,1.22
ellipse_65_c2s,2115.0,63.96
ellipse_65_c2c,1442.0,63.96
ellipse_65_c2m,2736.0550000000017,63.96
ellipse_70_a1,415.12,0.02
ellipse_70_a2,415.12,0.16
ellipse_70_a3,2033.33,1.3
ellipse_70_a4,4359.49,1.28
ellipse_70_b1,3545.58,1.06
ellipse_70_b2,3393.07,83.51
ellipse_70_c1s,1045.0,1.22
ellipse_70_c1c,650.0,1.22
ellipse_70_c1m,3004.7259999999987,1.22
ellipse_70_c2s,1751.0,63.8
ellipse_70_c2c,1102.0,63.8
ellipse_70_c2m,2266.791999999998,63.8
ellipse_75_a1,387.55,0.02
ellipse_75_a2,387.55,0.16
ellipse_75_a3,1807.34,1.28
ellipse_75_a4,3734.19,1.27
ellipse_75_b1,2319.23,1.07
ellipse_75_b2,2832.34,82.74
ellipse_75_c1s,919.0,1.19
ellipse_75_c1c,627.0,1.19
ellipse_75_c1m,2135.6760000000013,1.19
ellipse_75_c2s,1382.0,63.69
ellipse_75_c2c,810.0,63.69
ellipse_75_c2m,1812.0249999999996,63.69
ellipse_80_a1,360.92,0.02
ellipse_80_a2,360.92,0.16
ellipse_80_a3,1377.72,1.27
ellipse_80_a4,2902.91,1.27
ellipse_80_b1,2297.68,1.06
ellipse_80_b2,2336.01,80.64
ellipse_80_c1s,913.0,1.3
ellipse_80_c1c,607.0,1.3
ellipse_80_c1m,2112.556,1.3
ellipse_80_c2s,1282.0,63.79
ellipse_80_c2c,752.0,63.79
ellipse_80_c2m,1641.3469999999995,63.79
ellipse_85_a1,335.24,0.02
ellipse_85_a2,335.24,0.16
ellipse_85_a3,1150.73,1.27
ellipse_85_a4,2272.04,1.33
ellipse_85_b1,1791.48,1.07
ellipse_85_b2,1846.09,82.5
ellipse_85_c1s,726.0,1.21
ellipse_85_c1c,568.0,1.21
ellipse_85_c1m,1747.0559999999996,1.21
ellipse_85_c2s,1063.0,63.96
ellipse_85_c2c,605.0,63.96
ellipse_85_c2m,1347.4939999999995,63.96
ellipse_90_a1,310.51,0.02
ellipse_90_a2,310.51,0.16
ellipse_90_a3,719.24,1.27
ellipse_90_a4,1843.27,1.27
ellipse_90_b1,1283.69,1.06
ellipse_90_b2,1310.05,81.7
ellipse_90_c1s,691.0,1.28
ellipse_90_c1c,547.0,1.28
ellipse_90_c1m,1378.9200000000012,1.28
ellipse_90_c2s,812.0,63.72
ellipse_90_c2c,517.0,63.72
ellipse_90_c2m,1087.3940000000002,63.72
random_squares_small_10_a1,9349.66,0.02
random_squares_small_10_a2,10430.62,0.16
random_squares_small_10_a3,10399.18,1.27
random_squares_small_10_a4,10399.18,1.27
random_squares_small_10_b1,10374.47,1.06
random_squares_small_10_b2,10409.8,81.06
random_squares_small_10_c1s,7621.0,1.2
random_squares_small_10_c1c,5808.0,1.2
random_squares_small_10_c1m,7792.848000000006,1.2
random_squares_small_10_c2s,7012.0,64.1
random_squares_small_10_c2c,5434.0,64.1
random_squares_small_10_c2m,7016.075000000002,64.1
random_squares_small_15_a1,8849.53,0.02
random_squares_small_15_a2,10388.95,0.16
random_squares_small_15_a3,10276.99,1.27
random_squares_small_15_a4,10260.19,1.27
random_squares_small_15_b1,10209.01,1.07
random_squares_small_15_b2,10270.99,83.67
random_squares_small_15_c1s,7276.0,1.23
random_squares_small_15_c1c,5628.0,1.23
random_squares_small_15_c1m,7666.080000000004,1.23
random_squares_small_15_c2s,6702.0,63.94
random_squares_small_15_c2c,5321.0,63.94
random_squares_small_15_c2m,6706.914999999995,63.94
random_squares_small_20_a1,8349.41,0.02
random_squares_small_20_a2,10165.64,0.16
random_squares_small_20_a3,10093.0,1.29
random_squares_small_20_a4,10027.61,1.29
random_squares_small_20_b1,10035.91,1.09
random_squares_small_20_b2,10081.75,83.47
random_squares_small_20_c1s,6952.0,1.29
random_squares_small_20_c1c,5332.0,1.29
random_squares_small_20_c1m,7533.41900000001,1.29
random_squares_small_20_c2s,6336.0,63.92
random_squares_small_20_c2c,5022.0,63.92
random_squares_small_20_c2m,6343.101999999998,63.92
random_squares_small_25_a1,7849.29,0.02
random_squares_small_25_a2,10082.29,0.16
random_squares_small_25_a3,9885.79,1.27
random_squares_small_25_a4,9832.19,1.27
random_squares_small_25_b1,9699.49,1.11
random_squares_small_25_b2,9851.02,82.51
random_squares_small_25_c1s,6425.0,1.22
random_squares_small_25_c1c,4947.0,1.22
random_squares_small_25_c1m,7275.602000000007,1.22
random_squares_small_25_c2s,5948.0,64.03
random_squares_small_25_c2c,4491.0,64.03
random_squares_small_25_c2m,5956.214000000002,64.03
random_squares_small_30_a1,7349.17,0.02
random_squares_small_30_a2,9998.94,0.16
random_squares_small_30_a3,9733.96,1.27
random_squares_small_30_a4,9479.58,1.27
random_squares_small_30_b1,9431.13,1.06
random_squares_small_30_b2,9569.93,83.57
random_squares_small_30_c1s,6068.0,1.23
random_squares_small_30_c1c,4733.0,1.23
random_squares_small_30_c1m,7069.9460000000045,1.23
random_squares_small_30_c2s,5541.0,63.7
random_squares_small_30_c2c,4030.0000000000005,63.7
random_squares_small_30_c2m,5550.507999999999,63.7
random_squares_small_35_a1,6849.04,0.02
random_squares_small_35_a2,9608.93,0.16
random_squares_small_35_a3,9424.94,1.28
random_squares_small_35_a4,9020.15,1.27
random_squares_small_35_b1,9170.85,1.06
random_squares_small_35_b2,9226.34,80.14
random_squares_small_35_c1s,5714.0,1.2
random_squares_small_35_c1c,4309.0,1.2
random_squares_small_35_c1m,6870.543000000007,1.2
random_squares_small_35_c2s,5119.0,63.96
random_squares_small_35_c2c,3717.0,63.96
random_squares_small_35_c2m,5123.426000000001,63.96
random_squares_small_40_a1,6348.92,0.02
random_squares_small_40_a2,9483.9,0.16
random_squares_small_40_a3,9024.1,1.28
random_squares_small_40_a4,8731.5,1.27
random_squares_small_40_b1,8687.71,1.06
random_squares_small_40_b2,8834.51,82.69
random_squares_small_40_c1s,5314.0,1.29
random_squares_small_40_c1c,4001.0000000000005,1.29
random_squares_small_40_c1m,6500.495000000006,1.29
random_squares_small_40_c2s,4692.0,63.73
random_squares_small_40_c2c,3412.0,63.73
random_squares_small_40_c2m,4696.371000000002,63.73
random_squares_small_45_a1,5848.8,0.02
random_squares_small_45_a2,8968.86,0.16
random_squares_small_45_a3,8516.45,1.27
random_squares_small_45_a4,8329.25,1.27
random_squares_small_45_b1,7965.98,1.06
random_squares_small_45_b2,8386.64,80.02
random_squares_small_45_c1s,4888.0,1.19
random_squares_small_45_c1c,3701.0,1.19
random_squares_small_45_c1m,5947.932000000007,1.19
random_squares_small_45_c2s,4260.0,63.88
random_squares_small_45_c2c,3106.0,63.88
random_squares_small_45_c2m,4275.775,63.88
random_squares_small_50_a1,5348.68,0.02
random_squares_small_50_a2,8802.15,0.16
random_squares_small_50_a3,8042.39,1.28
random_squares_small_50_a4,7731.58,1.28
random_squares_small_50_b1,7322.09,1.07
random_squares_small_50_b2,7904.87,84.12
random_squares_small_50_c1s,4498.0,1.3
random_squares_small_50_c1c,3412.0,1.3
random_squares_small_50_c1m,5455.368000000001,1.3
random_squares_small_50_c2s,3830.0,63.72
random_squares_small_50_c2c,2805.0,63.72
random_squares_small_50_c2m,3838.4629999999984,63.72
random_squares_small_55_a1,4848.55,0.02
random_squares_small_55_a2,8635.45,0.17
random_squares_small_55_a3,7518.31,1.3
random_squares_small_55_a4,6836.67,1.27
random_squares_small_55_b1,6674.38,1.06
random_squares_small_55_b2,7369.77,82.74
random_squares_small_55_c1s,3985.0,1.23
random_squares_small_55_c1c,3104.0,1.23
random_squares_small_55_c1m,4960.458000000004,1.23
random_squares_small_55_c2s,3404.0,64.0
random_squares_small_55_c2c,2509.0,64.0
random_squares_small_55_c2m,3417.8940000000016,64.0
random_squares_small_60_a1,4348.43,0.02
random_squares_small_60_a2,8468.74,0.16
random_squares_small_60_a3,6758.81,1.27
random_squares_small_60_a4,6078.96,1.27
random_squares_small_60_b1,6261.43,1.06
random_squares_small_60_b2,6762.98,82.04
random_squares_small_60_c1s,3507.0,2.15
random_squares_small_60_c1c,2618.0,2.15
random_squares_small_60_c1m,4645.952000000001,2.15
random_squares_small_60_c2s,3186.0,63.96
random_squares_small_60_c2c,2351.0,63.96
random_squares_small_60_c2m,3204.4029999999984,63.96
random_squares_small_65_a1,3848.31,0.02
random_squares_small_65_a2,7745.32,0.16
random_squares_small_65_a3,6253.32,1.28
random_squares_small_65_a4,5518.46,1.27
random_squares_small_65_b1,5597.99,1.06
random_squares_small_65_b2,6146.75,81.5
random_squares_small_65_c1s,2947.0,1.21
random_squares_small_65_c1c,2147.0,1.21
random_squares_small_65_c1m,4140.651999999998,1.21
random_squares_small_65_c2s,2786.0,64.02
random_squares_small_65_c2c,2054.0,64.02
random_squares_small_65_c2m,2793.189,64.02
random_squares_small_70_a1,3348.19,0.02
random_squares_small_70_a2,5741.76,0.17
random_squares_small_70_a3,5717.82,1.27
random_squares_small_70_a4,4927.94,1.28
random_squares_small_70_b1,5143.36,1.07
random_squares_small_70_b2,5462.51,81.82
random_squares_small_70_c1s,2542.0,1.28
random_squares_small_70_c1c,1859.0,1.28
random_squares_small_70_c1m,3796.212000000001,1.28
random_squares_small_70_c2s,2395.0,63.71
random_squares_small_70_c2c,1762.0,63.71
random_squares_small_70_c2m,2391.1259999999993,63.71
random_squares_small_75_a1,2465.29,0.02
random_squares_small_75_a2,5153.15,0.16
random_squares_small_75_a3,4642.46,1.27
random_squares_small_75_a4,3674.83,1.29
random_squares_small_75_b1,3809.22,1.12
random_squares_small_75_b2,4407.59,84.09
random_squares_small_75_c1s,2122.0,1.2
random_squares_small_75_c1c,1568.0,1.2
random_squares_small_75_c1m,3025.3299999999963,1.2
random_squares_small_75_c2s,1999.0,63.97
random_squares_small_75_c2c,1475.0,63.97
random_squares_small_75_c2m,1993.816,63.97
random_squares_small_80_a1,1675.49,0.02
random_squares_small_80_a2,3888.84,0.16
random_squares_small_80_a3,3711.77,1.28
random_squares_small_80_a4,3003.5,1.29
random_squares_small_80_b1,2940.26,1.07
random_squares_small_80_b2,3337.26,81.83
random_squares_small_80_c1s,1727.0,1.29
random_squares_small_80_c1c,1282.0,1.29
random_squares_small_80_c1m,2564.9760000000015,1.29
random_squares_small_80_c2s,1606.0,64.02
random_squares_small_80_c2c,1190.0,64.02
random_squares_small_80_c2m,1602.9280000000003,64.02
random_squares_small_85_a1,1037.74,0.02
random_squares_small_85_a2,2619.6,0.16
random_squares_small_85_a3,2556.32,1.27
random_squares_small_85_a4,1986.85,1.27
random_squares_small_85_b1,2280.63,1.07
random_squares_small_85_b2,2371.02,81.19
random_squares_small_85_c1s,1336.0,1.21
random_squares_small_85_c1c,999.0,1.21
random_squares_small_85_c1m,2168.064000000002,1.21
random_squares_small_85_c2s,1221.0,63.72
random_squares_small_85_c2c,909.0,63.72
random_squares_small_85_c2m,1220.4789999999991,63.72
random_squares_small_90_a1,552.02,0.02
random_squares_small_90_a2,2214.83,0.17
random_squares_small_90_a3,1649.47,1.29
random_squares_small_90_a4,1150.63,1.27
random_squares_small_90_b1,1502.2,1.06
random_squares_small_90_b2,1482.4,82.71
random_squares_small_90_c1s,950.0,1.3
random_squares_small_90_c1c,720.0,1.3
random_squares_small_90_c1m,1599.775999999998,1.3
random_squares_small_90_c2s,847.0,63.71
random_squares_small_90_c2c,634.0,63.71
random_squares_small_90_c2m,847.5809999999999,63.71
random_squares_large_10_a1,10528.89,0.02
random_squares_large_10_a2,10528.89,0.16
random_squares_large_10_a3,10336.21,1.27
random_squares_large_10_a4,10400.44,1.26
random_squares_large_10_b1,10360.68,1.06
random_squares_large_10_b2,10392.79,79.07
random_squares_large_10_c1s,7528.0,1.2
random_squares_large_10_c1c,5808.0,1.2
random_squares_large_10_c1m,7782.2770000000055,1.2
random_squares_large_10_c2s,6895.0,63.73
random_squares_large_10_c2c,5409.0,63.73
random_squares_large_10_c2m,7054.961000000006,63.73
random_squares_large_15_a1,10528.89,0.02
random_squares_large_15_a2,10381.71,0.16
random_squares_large_15_a3,10210.97,1.33
random_squares_large_15_a4,10281.62,1.31
random_squares_large_15_b1,10213.5,1.07
random_squares_large_15_b2,10249.59,81.93
random_squares_large_15_c1s,7164.0,1.24
random_squares_large_15_c1c,5689.0,1.24
random_squares_large_15_c1m,7669.500000000008,1.24
random_squares_large_15_c2s,6549.0,63.68
random_squares_large_15_c2c,5236.0,63.68
random_squares_large_15_c2m,6840.872000000004,63.68
